Caller Method,Caller Library,Callee Visibility,Declared Callee Method,Declared Callee Library,Actual Callee Method,Actual Callee Library,Count,Reflective,DynamicProxy,Service Bypass
org.springframework.context.annotation.ConfigurationClassBeanDefinitionReader::loadBeanDefinitionsForBeanMethod(Lorg/springframework/context/annotation/BeanMethod;)V,org.springframework:spring-context:4.2.5.RELEASE,public,org.springframework.core.annotation.AnnotationAttributes::getStringArray(Ljava/lang/String;)[Ljava/lang/String;,org.springframework:spring-core:4.2.5.RELEASE,org.springframework.core.annotation.AnnotationAttributes::getStringArray(Ljava/lang/String;)[Ljava/lang/String;,org.springframework:spring-core:4.2.5.RELEASE,122,false,false,
org.springframework.data.mongodb.repository.support.QueryDslMongoRepository::QueryDslMongoRepository(Lorg/springframework/data/mongodb/repository/query/MongoEntityInformation;Lorg/springframework/data/mongodb/core/MongoOperations;Lorg/springframework/data/querydsl/EntityPathResolver;)V,org.springframework.data:spring-data-mongodb:1.8.0.RELEASE,public,com.mysema.query.types.EntityPath::getType()Ljava/lang/Class;,com.mysema.querydsl:querydsl-core:3.6.0,com.capitalone.dashboard.model.QTestResult::getType()Ljava/lang/Class;,com.capitalone.dashboard:core:3.6.9-SNAPSHOT,12,false,false,
com.mongodb.DBCollection::getNamespace()Lcom/mongodb/MongoNamespace;,org.mongodb:mongo-java-driver:3.0.2,public,com.mongodb.DB::getName()Ljava/lang/String;,org.mongodb:mongo-java-driver:3.0.2,com.mongodb.FongoDB::getName()Ljava/lang/String;,com.github.fakemongo:fongo:2.0.3,1470,false,false,
org.springframework.context.event.GenericApplicationListenerAdapter::GenericApplicationListenerAdapter(Lorg/springframework/context/ApplicationListener;)V,org.springframework:spring-context:4.2.5.RELEASE,public,org.springframework.util.Assert::notNull(Ljava/lang/Object;Ljava/lang/String;)V,org.springframework:spring-core:4.2.5.RELEASE,org.springframework.util.Assert::notNull(Ljava/lang/Object;Ljava/lang/String;)V,org.springframework:spring-core:4.2.5.RELEASE,164,false,false,
org.springframework.data.mapping.model.BasicPersistentEntity::getTypeAlias()Ljava/lang/Object;,org.springframework.data:spring-data-commons:1.11.0.RELEASE,public,org.springframework.data.mapping.model.BasicPersistentEntity::getType()Ljava/lang/Class;,org.springframework.data:spring-data-commons:1.11.0.RELEASE,org.springframework.data.mongodb.core.mapping.BasicMongoPersistentEntity::getType()Ljava/lang/Class;,org.springframework.data:spring-data-mongodb:1.8.0.RELEASE,2170,false,false,
org.springframework.context.support.AbstractApplicationContext::getBeanNamesForType(Ljava/lang/Class;)[Ljava/lang/String;,org.springframework:spring-context:4.2.5.RELEASE,public,org.springframework.beans.factory.config.ConfigurableListableBeanFactory::getBeanNamesForType(Ljava/lang/Class;)[Ljava/lang/String;,org.springframework:spring-beans:4.2.5.RELEASE,org.springframework.beans.factory.support.DefaultListableBeanFactory::getBeanNamesForType(Ljava/lang/Class;)[Ljava/lang/String;,org.springframework:spring-beans:4.2.5.RELEASE,24,false,false,
org.springframework.data.support.CachingIsNewStrategyFactory::CachingIsNewStrategyFactory(Lorg/springframework/data/support/IsNewStrategyFactory;)V,org.springframework.data:spring-data-commons:1.11.0.RELEASE,public,org.springframework.util.Assert::notNull(Ljava/lang/Object;Ljava/lang/String;)V,org.springframework:spring-core:4.2.5.RELEASE,org.springframework.util.Assert::notNull(Ljava/lang/Object;Ljava/lang/String;)V,org.springframework:spring-core:4.2.5.RELEASE,12,false,false,
org.springframework.context.annotation.ConfigurationClassPostProcessor::postProcessBeanDefinitionRegistry(Lorg/springframework/beans/factory/support/BeanDefinitionRegistry;)V,org.springframework:spring-context:4.2.5.RELEASE,public,org.springframework.beans.factory.support.BeanDefinitionRegistry::registerBeanDefinition(Ljava/lang/String;Lorg/springframework/beans/factory/config/BeanDefinition;)V,org.springframework:spring-beans:4.2.5.RELEASE,org.springframework.beans.factory.support.DefaultListableBeanFactory::registerBeanDefinition(Ljava/lang/String;Lorg/springframework/beans/factory/config/BeanDefinition;)V,org.springframework:spring-beans:4.2.5.RELEASE,24,false,false,
org.springframework.data.convert.ClassGeneratingEntityInstantiator$ObjectInstantiatorClassGenerator$ByteArrayClassLoader::loadClass(Ljava/lang/String;[B)Ljava/lang/Class;,org.springframework.data:spring-data-commons:1.11.0.RELEASE,public,org.springframework.util.Assert::notNull(Ljava/lang/Object;Ljava/lang/String;)V,org.springframework:spring-core:4.2.5.RELEASE,org.springframework.util.Assert::notNull(Ljava/lang/Object;Ljava/lang/String;)V,org.springframework:spring-core:4.2.5.RELEASE,52,false,false,
com.mysema.query.types.path.BeanPath::createString(Ljava/lang/String;)Lcom/mysema/query/types/path/StringPath;,com.mysema.querydsl:querydsl-core:3.6.0,protected,com.mysema.query.types.path.BeanPath::forProperty(Ljava/lang/String;)Lcom/mysema/query/types/PathMetadata;,com.mysema.querydsl:querydsl-core:3.6.0,com.capitalone.dashboard.model.QComponent::forProperty(Ljava/lang/String;)Lcom/mysema/query/types/PathMetadata;,com.capitalone.dashboard:core:3.6.9-SNAPSHOT,2,false,false,
