Class Name,Class Visibility,Class Library,Usage,Used In Library
com.alibaba.json.bvt.parser.JSONLexerTest_2$P,public,unknownLib,Class.forName,com.alibaba:fastjson:1.2.76
org.springframework.beans.factory.support.RootBeanDefinition,public,org.springframework:spring-beans:4.3.7.RELEASE,cast,org.springframework:spring-context:4.3.7.RELEASE
org.apache.cxf.wsdl.http.AddressType,public,org.apache.cxf:cxf-core:3.1.2,instantiation,org.apache.cxf:cxf-rt-transports-http:3.1.2
org.springframework.context.ApplicationContextAware,public,org.springframework:spring-context:4.3.7.RELEASE,cast,org.springframework:spring-webmvc:4.3.7.RELEASE
com.alibaba.json.bvtVO.Image,public,unknownLib,Class.forName,com.alibaba:fastjson:1.2.76
com.alibaba.json.bvt.bug.Bug_for_issue_184$TUser,public,unknownLib,Class.forName,com.alibaba:fastjson:1.2.76
com.alibaba.json.bvt.issue_1600.Issue1647$Params,public,unknownLib,Class.forName,com.alibaba:fastjson:1.2.76
javax.inject.Named,public,org.glassfish.hk2.external:javax.inject:2.5.0-b05,cast,org.glassfish.hk2:hk2-api:2.5.0-b05
com.alibaba.json.bvt.parser.deser.PropertyProcessableTest_0$Value,public,unknownLib,Class.forName,com.alibaba:fastjson:1.2.76
org.springframework.aop.support.AopUtils,public,org.springframework:spring-aop:4.3.7.RELEASE,Class.forName,org.apache.cxf:cxf-core:3.1.2
org.springframework.context.ApplicationContextAware,public,org.springframework:spring-context:4.3.7.RELEASE,subtyping,org.apache.cxf:cxf-core:3.1.2
com.alibaba.fastjson.support.spring.FastJsonpHttpMessageConverter4,public,com.alibaba:fastjson:1.2.76,method call,org.springframework:spring-web:4.3.7.RELEASE
org.springframework.util.CollectionUtils,public,org.springframework:spring-core:4.3.7.RELEASE,method call,org.springframework:spring-webmvc:4.3.7.RELEASE
com.alibaba.json.bvt.issue_1700.Issue1701$WebMvcConfig,public,unknownLib,Class.forName,org.springframework:spring-core:4.3.7.RELEASE
org.springframework.util.MimeType,public,org.springframework:spring-core:4.3.7.RELEASE,instantiation,com.alibaba:fastjson:1.2.76
org.springframework.http.MediaType,public,org.springframework:spring-web:4.3.7.RELEASE,method call,org.springframework:spring-webmvc:4.3.7.RELEASE
javax.xml.validation.Schema,public,javax.xml.validation,cast,org.apache.cxf:cxf-core:3.1.2
java.awt.Rectangle,public,unknownLib,Class.forName,com.alibaba:fastjson:1.2.76
com.alibaba.json.bvt.issue_1900.Issue1939$Container,public,unknownLib,Class.forName,com.alibaba:fastjson:1.2.76
com.alibaba.json.bvt.bug.Issue220$Attr,public,unknownLib,Class.forName,com.alibaba:fastjson:1.2.76
com.alibaba.json.bvt.joda.JodaTest_3_LocalTimeTest$VO,public,unknownLib,Class.forName,com.alibaba:fastjson:1.2.76
org.springframework.web.servlet.config.annotation.EnableWebMvc,public,org.springframework:spring-webmvc:4.3.7.RELEASE,Class.forName,org.springframework:spring-core:4.3.7.RELEASE
com.alibaba.json.bvt.writeClassName.StrictAutoTypeTest_0$VO,public,unknownLib,Class.forName,com.alibaba:fastjson:1.2.76
com.alibaba.fastjson.support.jaxrs.FastJsonFeature,public,com.alibaba:fastjson:1.2.76,method call,org.glassfish.jersey.core:jersey-common:2.23.2
org.springframework.beans.factory.BeanFactory,public,org.springframework:spring-beans:4.3.7.RELEASE,cast,org.springframework:spring-context:4.3.7.RELEASE
org.springframework.context.support.AbstractRefreshableConfigApplicationContext,public,org.springframework:spring-context:4.3.7.RELEASE,subtyping,org.springframework:spring-web:4.3.7.RELEASE
org.springframework.web.method.annotation.ModelMethodProcessor,public,org.springframework:spring-web:4.3.7.RELEASE,instantiation,org.springframework:spring-webmvc:4.3.7.RELEASE
java.sql.Date,public,unknownLib,Class.forName,com.alibaba:fastjson:1.2.76
org.springframework.core.env.EnvironmentCapable,public,org.springframework:spring-core:4.3.7.RELEASE,subtyping,org.springframework:spring-beans:4.3.7.RELEASE
org.springframework.core.type.classreading.CachingMetadataReaderFactory,public,org.springframework:spring-core:4.3.7.RELEASE,instantiation,org.springframework:spring-context:4.3.7.RELEASE
