Caller Method,Caller Library,Callee Visibility,Declared Callee Method,Declared Callee Library,Actual Callee Method,Actual Callee Library,Count,Reflective,DynamicProxy,Service Bypass
org.springframework.context.annotation.AnnotatedBeanDefinitionReader::getOrCreateEnvironment(Lorg/springframework/beans/factory/support/BeanDefinitionRegistry;)Lorg/springframework/core/env/Environment;,org.springframework:spring-context:4.3.7.RELEASE,public,org.springframework.core.env.EnvironmentCapable::getEnvironment()Lorg/springframework/core/env/Environment;,org.springframework:spring-core:4.3.7.RELEASE,org.springframework.web.context.support.GenericWebApplicationContext::getEnvironment()Lorg/springframework/core/env/Environment;,org.springframework:spring-web:4.3.7.RELEASE,8,false,false,
org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerAdapter::initControllerAdviceCache()V,org.springframework:spring-webmvc:4.3.7.RELEASE,public,org.springframework.core.annotation.AnnotationAwareOrderComparator::sort(Ljava/util/List;)V,org.springframework:spring-core:4.3.7.RELEASE,org.springframework.core.annotation.AnnotationAwareOrderComparator::sort(Ljava/util/List;)V,org.springframework:spring-core:4.3.7.RELEASE,17,false,false,
org.springframework.context.support.AbstractApplicationContext::prepareRefresh()V,org.springframework:spring-context:4.3.7.RELEASE,public,org.springframework.context.support.AbstractApplicationContext::getEnvironment()Lorg/springframework/core/env/ConfigurableEnvironment;,org.springframework:spring-context:4.3.7.RELEASE,org.springframework.web.context.support.GenericWebApplicationContext::getEnvironment()Lorg/springframework/core/env/ConfigurableEnvironment;,org.springframework:spring-web:4.3.7.RELEASE,13,false,false,
org.springframework.beans.factory.xml.XmlBeanDefinitionReader::detectValidationMode(Lorg/springframework/core/io/Resource;)I,org.springframework:spring-beans:4.3.7.RELEASE,public,org.springframework.core.io.Resource::getInputStream()Ljava/io/InputStream;,org.springframework:spring-core:4.3.7.RELEASE,org.springframework.core.io.UrlResource::getInputStream()Ljava/io/InputStream;,org.springframework:spring-core:4.3.7.RELEASE,6,false,false,
org.springframework.context.annotation.BeanMethod::validate(Lorg/springframework/beans/factory/parsing/ProblemReporter;)V,org.springframework:spring-context:4.3.7.RELEASE,public,org.springframework.core.type.MethodMetadata::isStatic()Z,org.springframework:spring-core:4.3.7.RELEASE,org.springframework.core.type.StandardMethodMetadata::isStatic()Z,org.springframework:spring-core:4.3.7.RELEASE,125,false,false,
org.springframework.web.servlet.config.AnnotationDrivenBeanDefinitionParser::parse(Lorg/w3c/dom/Element;Lorg/springframework/beans/factory/xml/ParserContext;)Lorg/springframework/beans/factory/config/BeanDefinition;,org.springframework:spring-webmvc:4.3.7.RELEASE,public,org.springframework.beans.MutablePropertyValues::add(Ljava/lang/String;Ljava/lang/Object;)Lorg/springframework/beans/MutablePropertyValues;,org.springframework:spring-beans:4.3.7.RELEASE,org.springframework.beans.MutablePropertyValues::add(Ljava/lang/String;Ljava/lang/Object;)Lorg/springframework/beans/MutablePropertyValues;,org.springframework:spring-beans:4.3.7.RELEASE,80,false,false,
org.apache.cxf.transport.http.AbstractHTTPDestination::cacheInput(Lorg/apache/cxf/message/Message;)V,org.apache.cxf:cxf-rt-transports-http:3.1.2,public,org.apache.cxf.message.Message::get(Ljava/lang/Object;)Ljava/lang/Object;,org.apache.cxf:cxf-core:3.1.2,org.apache.cxf.message.MessageImpl::get(Ljava/lang/Object;)Ljava/lang/Object;,org.apache.cxf:cxf-core:3.1.2,3,false,false,
org.glassfish.jersey.internal.inject.JerseyClassAnalyzer::getPreDestroyMethod(Ljava/lang/Class;)Ljava/lang/reflect/Method;,org.glassfish.jersey.core:jersey-common:2.23.2,public,org.glassfish.hk2.api.ClassAnalyzer::getPreDestroyMethod(Ljava/lang/Class;)Ljava/lang/reflect/Method;,org.glassfish.hk2:hk2-api:2.5.0-b05,org.jvnet.hk2.internal.DefaultClassAnalyzer::getPreDestroyMethod(Ljava/lang/Class;)Ljava/lang/reflect/Method;,org.glassfish.hk2:hk2-locator:2.5.0-b05,315,false,false,
org.springframework.context.support.AbstractApplicationContext::initMessageSource()V,org.springframework:spring-context:4.3.7.RELEASE,protected,org.springframework.context.support.AbstractApplicationContext::getInternalParentMessageSource()Lorg/springframework/context/MessageSource;,org.springframework:spring-context:4.3.7.RELEASE,org.springframework.web.context.support.GenericWebApplicationContext::getInternalParentMessageSource()Lorg/springframework/context/MessageSource;,org.springframework:spring-web:4.3.7.RELEASE,13,false,false,
org.jvnet.hk2.internal.ServiceLocatorImpl::internalGetDescriptor(Lorg/glassfish/hk2/api/Injectee;Ljava/lang/reflect/Type;Ljava/lang/String;Lorg/glassfish/hk2/api/Unqualified;ZZ[Ljava/lang/annotation/Annotation;)Lorg/glassfish/hk2/api/ActiveDescriptor;,org.glassfish.hk2:hk2-locator:2.5.0-b05,public,org.glassfish.hk2.utilities.InjecteeImpl::setUnqualified(Lorg/glassfish/hk2/api/Unqualified;)V,org.glassfish.hk2:hk2-api:2.5.0-b05,org.glassfish.hk2.utilities.InjecteeImpl::setUnqualified(Lorg/glassfish/hk2/api/Unqualified;)V,org.glassfish.hk2:hk2-api:2.5.0-b05,88,false,false,
org.springframework.context.support.AbstractApplicationContext::getBeanDefinitionCount()I,org.springframework:spring-context:4.3.7.RELEASE,public,org.springframework.context.support.AbstractApplicationContext::getBeanFactory()Lorg/springframework/beans/factory/config/ConfigurableListableBeanFactory;,org.springframework:spring-context:4.3.7.RELEASE,org.springframework.web.context.support.GenericWebApplicationContext::getBeanFactory()Lorg/springframework/beans/factory/config/ConfigurableListableBeanFactory;,org.springframework:spring-web:4.3.7.RELEASE,10,false,false,
org.springframework.web.servlet.config.AnnotationDrivenBeanDefinitionParser::createObjectMapperFactoryDefinition(Ljava/lang/Object;)Lorg/springframework/beans/factory/support/GenericBeanDefinition;,org.springframework:spring-webmvc:4.3.7.RELEASE,public,org.springframework.beans.factory.support.GenericBeanDefinition::setRole(I)V,org.springframework:spring-beans:4.3.7.RELEASE,org.springframework.beans.factory.support.GenericBeanDefinition::setRole(I)V,org.springframework:spring-beans:4.3.7.RELEASE,5,false,false,
org.springframework.beans.factory.config.BeanDefinitionHolder::hashCode()I,org.springframework:spring-beans:4.3.7.RELEASE,public,org.springframework.util.ObjectUtils::nullSafeHashCode([Ljava/lang/Object;)I,org.springframework:spring-core:4.3.7.RELEASE,org.springframework.util.ObjectUtils::nullSafeHashCode([Ljava/lang/Object;)I,org.springframework:spring-core:4.3.7.RELEASE,140,false,false,
org.springframework.beans.factory.xml.DefaultNamespaceHandlerResolver::getHandlerMappings()Ljava/util/Map;,org.springframework:spring-beans:4.3.7.RELEASE,public,org.springframework.util.CollectionUtils::mergePropertiesIntoMap(Ljava/util/Properties;Ljava/util/Map;)V,org.springframework:spring-core:4.3.7.RELEASE,org.springframework.util.CollectionUtils::mergePropertiesIntoMap(Ljava/util/Properties;Ljava/util/Map;)V,org.springframework:spring-core:4.3.7.RELEASE,6,false,false,
org.springframework.beans.factory.config.TypedStringValue::hashCode()I,org.springframework:spring-beans:4.3.7.RELEASE,public,org.springframework.util.ObjectUtils::nullSafeHashCode(Ljava/lang/Object;)I,org.springframework:spring-core:4.3.7.RELEASE,org.springframework.util.ObjectUtils::nullSafeHashCode(Ljava/lang/Object;)I,org.springframework:spring-core:4.3.7.RELEASE,10,false,false,
org.glassfish.jersey.internal.ContextResolverFactory$Binder::configure()V,org.glassfish.jersey.core:jersey-common:2.23.2,public,org.glassfish.hk2.utilities.binding.ServiceBindingBuilder::to(Ljava/lang/Class;)Lorg/glassfish/hk2/utilities/binding/ServiceBindingBuilder;,org.glassfish.hk2:hk2-api:2.5.0-b05,org.glassfish.hk2.utilities.binding.AbstractBindingBuilder$ClassBasedBindingBuilder::to(Ljava/lang/Class;)Lorg/glassfish/hk2/utilities/binding/ServiceBindingBuilder;,org.glassfish.hk2:hk2-api:2.5.0-b05,4,false,false,
