Caller Method	Caller Library	Callee Visibility	Declared Callee Method	Declared Callee Library	Actual Callee Method	Actual Callee Library	Count	Reflective	DynamicProxy	Service Bypass
ar.com.fdvs.dj.core.DynamicJasperHelper::generateJasperReport(Lar/com/fdvs/dj/domain/DynamicReport;Lar/com/fdvs/dj/core/layout/LayoutManager;Ljava/util/Map;Ljava/lang/String;)Lnet/sf/jasperreports/engine/JasperReport;	ar.com.fdvs:DynamicJasper:5.3.2	public	net.sf.jasperreports.engine.JasperCompileManager::compileReport(Lnet/sf/jasperreports/engine/design/JasperDesign;)Lnet/sf/jasperreports/engine/JasperReport;	net.sf.jasperreports:jasperreports:6.17.0	net.sf.jasperreports.engine.JasperCompileManager::compileReport(Lnet/sf/jasperreports/engine/design/JasperDesign;)Lnet/sf/jasperreports/engine/JasperReport;	net.sf.jasperreports:jasperreports:6.17.0	124	false	false	
ar.com.fdvs.dj.domain.chart.dataset.AbstractDataset::setResetStyle(Lnet/sf/jasperreports/engine/design/JRDesignChartDataset;Lnet/sf/jasperreports/engine/design/JRDesignGroup;Lnet/sf/jasperreports/engine/design/JRDesignGroup;)V	ar.com.fdvs:DynamicJasper:5.3.2	public	net.sf.jasperreports.engine.design.JRDesignChartDataset::setIncrementType(Lnet/sf/jasperreports/engine/type/IncrementTypeEnum;)V	net.sf.jasperreports:jasperreports:6.17.0	net.sf.jasperreports.charts.design.JRDesignCategoryDataset::setIncrementType(Lnet/sf/jasperreports/engine/type/IncrementTypeEnum;)V	net.sf.jasperreports:jasperreports:6.17.0	50	false	false	
ar.com.fdvs.dj.core.layout.ClassicLayoutManager::layoutGroupSubreports(Lar/com/fdvs/dj/domain/entities/DJGroup;Lnet/sf/jasperreports/engine/design/JRDesignGroup;)V	ar.com.fdvs:DynamicJasper:5.3.2	public	net.sf.jasperreports.engine.design.JRDesignGroup::getGroupHeaderSection()Lnet/sf/jasperreports/engine/JRSection;	net.sf.jasperreports:jasperreports:6.17.0	net.sf.jasperreports.engine.design.JRDesignGroup::getGroupHeaderSection()Lnet/sf/jasperreports/engine/JRSection;	net.sf.jasperreports:jasperreports:6.17.0	180	false	false	
org.apache.commons.beanutils.PropertyUtilsBean::invokeMethod(Ljava/lang/reflect/Method;Ljava/lang/Object;[Ljava/lang/Object;)Ljava/lang/Object;	commons-beanutils:commons-beanutils:1.7.0	public	net.sf.jasperreports.engine.base.JRBaseReport::getColumnDirection()Lnet/sf/jasperreports/engine/type/RunDirectionEnum;	net.sf.jasperreports:jasperreports:6.17.0	net.sf.jasperreports.engine.base.JRBaseReport::getColumnDirection()Lnet/sf/jasperreports/engine/type/RunDirectionEnum;	net.sf.jasperreports:jasperreports:6.17.0	8	true	false	
org.apache.batik.dom.AbstractParentNode::appendChild(Lorg/w3c/dom/Node;)Lorg/w3c/dom/Node;	org.apache.xmlgraphics:batik-dom:1.8	protected	org.apache.batik.dom.AbstractParentNode::fireDOMNodeInsertedEvent(Lorg/w3c/dom/Node;)V	org.apache.xmlgraphics:batik-dom:1.8	org.apache.batik.anim.dom.SVGOMGElement::fireDOMNodeInsertedEvent(Lorg/w3c/dom/Node;)V	org.apache.xmlgraphics:batik-anim:1.8	42	false	false	
ar.com.fdvs.dj.domain.chart.dataset.AbstractDataset::setResetStyle(Lnet/sf/jasperreports/engine/design/JRDesignChartDataset;Lnet/sf/jasperreports/engine/design/JRDesignGroup;Lnet/sf/jasperreports/engine/design/JRDesignGroup;)V	ar.com.fdvs:DynamicJasper:5.3.2	public	net.sf.jasperreports.engine.design.JRDesignChartDataset::setResetGroup(Lnet/sf/jasperreports/engine/JRGroup;)V	net.sf.jasperreports:jasperreports:6.17.0	net.sf.jasperreports.charts.design.JRDesignCategoryDataset::setResetGroup(Lnet/sf/jasperreports/engine/JRGroup;)V	net.sf.jasperreports:jasperreports:6.17.0	50	false	false	
ar.com.fdvs.dj.core.layout.AbstractLayoutManager::registerChartVariable(Lar/com/fdvs/dj/domain/DJChart;)Ljava/util/List;	ar.com.fdvs:DynamicJasper:5.3.2	public	net.sf.jasperreports.engine.design.JRDesignVariable::setValueClass(Ljava/lang/Class;)V	net.sf.jasperreports:jasperreports:6.17.0	net.sf.jasperreports.engine.design.JRDesignVariable::setValueClass(Ljava/lang/Class;)V	net.sf.jasperreports:jasperreports:6.17.0	8	false	false	
org.jfree.chart.axis.ValueAxis::reserveSpace(Ljava/awt/Graphics2D;Lorg/jfree/chart/plot/Plot;Ljava/awt/geom/Rectangle2D;Lorg/jfree/ui/RectangleEdge;Lorg/jfree/chart/axis/AxisSpace;)Lorg/jfree/chart/axis/AxisSpace;	org.jfree:jfreechart:1.0.19	public	org.jfree.ui.RectangleEdge::isLeftOrRight(Lorg/jfree/ui/RectangleEdge;)Z	org.jfree:jcommon:1.0.23	org.jfree.ui.RectangleEdge::isLeftOrRight(Lorg/jfree/ui/RectangleEdge;)Z	org.jfree:jcommon:1.0.23	106	false	false	
org.apache.batik.dom.util.SAXDocumentFactory::endElement(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;)V	org.apache.xmlgraphics:batik-dom:1.8	public	org.w3c.dom.Node::getParentNode()Lorg/w3c/dom/Node;	xml-apis:xml-apis:1.3.04	org.apache.batik.anim.dom.SVGOMRadialGradientElement::getParentNode()Lorg/w3c/dom/Node;	org.apache.xmlgraphics:batik-anim:1.8	4	false	false	
net.sf.jasperreports.engine.fill.DefaultChartTheme::createTimeSeriesChart()Lorg/jfree/chart/JFreeChart;	net.sf.jasperreports:jasperreports:6.17.0	public	org.jfree.chart.JFreeChart::getPlot()Lorg/jfree/chart/plot/Plot;	org.jfree:jfreechart:1.0.19	org.jfree.chart.JFreeChart::getPlot()Lorg/jfree/chart/plot/Plot;	org.jfree:jfreechart:1.0.19	1	false	false	
