Class Name	Class Visibility	Class Library	Usage	Used In Library
ch.qos.logback.classic.pattern.ThrowableProxyConverter	public	ch.qos.logback:logback-classic:1.2.3	method call	ch.qos.logback:logback-core:1.2.3
org.glowroot.common2.repo.ConfigRepository$DuplicateUsernameException	public	org.glowroot:glowroot-common2:0.13.7-SNAPSHOT	instantiation	org.glowroot:glowroot-agent-embedded-unshaded:0.13.7-SNAPSHOT
com.google.protobuf.UnknownFieldSet	public	com.google.protobuf:protobuf-java:3.5.1	method call	org.glowroot:glowroot-wire-api:0.13.7-SNAPSHOT
org.glowroot.wire.api.model.TraceOuterClass$Trace$DetailValue$1	default	org.glowroot:glowroot-wire-api:0.13.7-SNAPSHOT	method call	com.google.protobuf:protobuf-java:3.5.1
ch.qos.logback.core.status.StatusUtil	public	ch.qos.logback:logback-core:1.2.3	instantiation	ch.qos.logback:logback-classic:1.2.3
org.glowroot.common2.repo.MutableThreadStats	public	org.glowroot:glowroot-common2:0.13.7-SNAPSHOT	cast	org.glowroot:glowroot-agent-embedded-unshaded:0.13.7-SNAPSHOT
org.slf4j.spi.LocationAwareLogger	public	org.slf4j:slf4j-api:1.7.30	subtyping	ch.qos.logback:logback-classic:1.2.3
com.google.protobuf.MessageLite	public	com.google.protobuf:protobuf-java:3.5.1	cast	org.glowroot:glowroot-common:0.13.7-SNAPSHOT
com.google.protobuf.Internal$ListAdapter	public	com.google.protobuf:protobuf-java:3.5.1	instantiation	org.glowroot:glowroot-wire-api:0.13.7-SNAPSHOT
org.xml.sax.InputSource	public	org.xml.sax	method call	ch.qos.logback:logback-core:1.2.3
org.glowroot.common.util.Styles$AllParameters	public	org.glowroot:glowroot-common:0.13.7-SNAPSHOT	annotation	org.glowroot:glowroot-common2:0.13.7-SNAPSHOT
com.google.protobuf.MessageOrBuilder	public	com.google.protobuf:protobuf-java:3.5.1	subtyping	org.glowroot:glowroot-wire-api:0.13.7-SNAPSHOT
org.objectweb.asm.Label	public	org.ow2.asm:asm:7.3.1	instantiation	org.ow2.asm:asm-commons:7.3.1
sun.misc.JavaLangAccess	public	unknownLib	Class.forName	com.google.guava:guava:31.0.1-jre
org.xml.sax.InputSource	public	org.xml.sax	instantiation	javax.xml.parsers
org.objectweb.asm.ByteVector	public	org.ow2.asm:asm:7.3.1	instantiation	org.ow2.asm:asm-commons:7.3.1
org.glowroot.common2.config.SlackConfig$SlackWebhook	public	org.glowroot:glowroot-common2:0.13.7-SNAPSHOT	cast	org.glowroot:glowroot-agent-embedded-unshaded:0.13.7-SNAPSHOT
java.sql.DatabaseMetaData	public	java.sql	subtyping	com.h2database:h2:1.3.176
java.security.CodeSource	public	java.security	method call	org.glowroot:glowroot-agent-embedded-unshaded:0.13.7-SNAPSHOT
org.glowroot.wire.api.model.AgentConfigOuterClass$AgentConfig$AlertConfig$AlertSeverity	public	org.glowroot:glowroot-wire-api:0.13.7-SNAPSHOT	cast	org.glowroot:glowroot-common2:0.13.7-SNAPSHOT
org.glowroot.wire.api.model.AgentConfigOuterClass$AgentConfig$AlertConfig$AlertCondition$1	default	org.glowroot:glowroot-wire-api:0.13.7-SNAPSHOT	method call	com.google.protobuf:protobuf-java:3.5.1
ch.qos.logback.core.joran.spi.InterpretationContext	public	ch.qos.logback:logback-core:1.2.3	method call	ch.qos.logback:logback-classic:1.2.3
ch.qos.logback.classic.PatternLayout	public	ch.qos.logback:logback-classic:1.2.3	method call	ch.qos.logback:logback-core:1.2.3
org.glowroot.common2.repo.ConfigRepository$DuplicateSlackWebhookUrlException	public	org.glowroot:glowroot-common2:0.13.7-SNAPSHOT	instantiation	org.glowroot:glowroot-agent-embedded-unshaded:0.13.7-SNAPSHOT
com.google.protobuf.ByteString	public	com.google.protobuf:protobuf-java:3.5.1	cast	org.glowroot:glowroot-wire-api:0.13.7-SNAPSHOT
ch.qos.logback.classic.pattern.MessageConverter	public	ch.qos.logback:logback-classic:1.2.3	method call	ch.qos.logback:logback-core:1.2.3
org.glowroot.wire.api.model.AggregateOuterClass$Aggregate$Timer$Builder	public	org.glowroot:glowroot-wire-api:0.13.7-SNAPSHOT	method call	com.google.protobuf:protobuf-java:3.5.1
org.objectweb.asm.tree.InsnNode	public	org.ow2.asm:asm-tree:7.3.1	instantiation	org.ow2.asm:asm-commons:7.3.1
org.objectweb.asm.tree.LabelNode	public	org.ow2.asm:asm-tree:7.3.1	cast	org.ow2.asm:asm-commons:7.3.1
com.google.common.collect.ImmutableList	public	com.google.guava:guava:31.0.1-jre	method call	org.glowroot:glowroot-agent-embedded-unshaded:0.13.7-SNAPSHOT
org.glowroot.wire.api.model.AgentConfigOuterClass$AgentConfig$AlertConfig$AlertCondition	public	org.glowroot:glowroot-wire-api:0.13.7-SNAPSHOT	cast	org.glowroot:glowroot-common2:0.13.7-SNAPSHOT
org.glowroot.common2.repo.ImmutableResolvedIncident	private	org.glowroot:glowroot-common2:0.13.7-SNAPSHOT	method call	org.glowroot:glowroot-agent-embedded-unshaded:0.13.7-SNAPSHOT
org.glowroot.common.util.ScheduledRunnable$TerminateSubsequentExecutionsException	public	org.glowroot:glowroot-common:0.13.7-SNAPSHOT	instantiation	org.glowroot:glowroot-agent-core-unshaded:0.13.7-SNAPSHOT
org.glowroot.common.model.ServiceCallCollector	public	org.glowroot:glowroot-common:0.13.7-SNAPSHOT	instantiation	org.glowroot:glowroot-common2:0.13.7-SNAPSHOT
ch.qos.logback.classic.pattern.LineSeparatorConverter	public	ch.qos.logback:logback-classic:1.2.3	Class.forName	ch.qos.logback:logback-core:1.2.3
org.glowroot.agent.plugin.api.config.ConfigListener	public	org.glowroot:glowroot-agent-plugin-api:0.13.7-SNAPSHOT	cast	org.glowroot:glowroot-agent-core-unshaded:0.13.7-SNAPSHOT
ch.qos.logback.core.spi.DeferredProcessingAware	public	ch.qos.logback:logback-core:1.2.3	subtyping	ch.qos.logback:logback-classic:1.2.3
com.google.protobuf.AbstractParser	public	com.google.protobuf:protobuf-java:3.5.1	subtyping	org.glowroot:glowroot-wire-api:0.13.7-SNAPSHOT
com.google.common.collect.Lists	public	com.google.guava:guava:31.0.1-jre	method call	org.glowroot:glowroot-common2:0.13.7-SNAPSHOT
java.sql.Timestamp	public	java.sql	cast	com.h2database:h2:1.3.176
org.objectweb.asm.ConstantDynamic	public	org.ow2.asm:asm:7.3.1	instantiation	org.ow2.asm:asm-commons:7.3.1
org.glowroot.common.util.ScheduledRunnable	public	org.glowroot:glowroot-common:0.13.7-SNAPSHOT	subtyping	org.glowroot:glowroot-agent-core-unshaded:0.13.7-SNAPSHOT
com.google.common.collect.Ordering	public	com.google.guava:guava:31.0.1-jre	subtyping	org.glowroot:glowroot-agent-core-unshaded:0.13.7-SNAPSHOT
ch.qos.logback.core.status.StatusUtil	public	ch.qos.logback:logback-core:1.2.3	method call	ch.qos.logback:logback-classic:1.2.3
java.security.BasicPermission	public	java.security	subtyping	java.sql
org.glowroot.common.config.SyntheticMonitorConfig	public	org.glowroot:glowroot-common:0.13.7-SNAPSHOT	cast	org.glowroot:glowroot-agent-core-unshaded:0.13.7-SNAPSHOT
org.h2.engine.Engine	public	com.h2database:h2:1.3.176	Class.forName	com.h2database:h2:1.3.176
org.objectweb.asm.tree.TableSwitchInsnNode	public	org.ow2.asm:asm-tree:7.3.1	cast	org.ow2.asm:asm-commons:7.3.1
org.glowroot.common2.repo.ConfigRepository$DuplicatePagerDutyIntegrationKeyDisplayException	public	org.glowroot:glowroot-common2:0.13.7-SNAPSHOT	instantiation	org.glowroot:glowroot-agent-embedded-unshaded:0.13.7-SNAPSHOT
java.sql.Date	public	java.sql	instantiation	com.h2database:h2:1.3.176
org.glowroot.agent.plugin.api.TimerName	public	org.glowroot:glowroot-agent-plugin-api:0.13.7-SNAPSHOT	subtyping	org.glowroot:glowroot-agent-core-unshaded:0.13.7-SNAPSHOT
