SubClass,Sub Library,Super Class/Interface,Super Class/Interface Visibility,Super Library,Count
groovy.json.JsonTokenType$1,org.codehaus.groovy:groovy-json:3.0.8,groovy.lang.Closure,public,org.codehaus.groovy:groovy:3.0.8,1
io.restassured.internal.common.assertion.AssertParameter,io.rest-assured:rest-assured-common:4.4.0,groovy.lang.GroovyObject,public,org.codehaus.groovy:groovy:3.0.8,1
io.restassured.mapper.ObjectMapperDeserializationContext,io.rest-assured:rest-assured:4.4.0,io.restassured.common.mapper.ObjectDeserializationContext,public,io.rest-assured:rest-assured-common:4.4.0,1
io.restassured.internal.RestAssuredResponseImpl,io.rest-assured:rest-assured:4.4.0,groovy.lang.GroovyObject,public,org.codehaus.groovy:groovy:3.0.8,1
io.restassured.internal.RequestSpecificationImpl$_getDerivedPath_closure38,io.rest-assured:rest-assured:4.4.0,org.codehaus.groovy.runtime.GeneratedClosure,public,org.codehaus.groovy:groovy:3.0.8,1
io.restassured.internal.ResponseSpecificationImpl$_headers_closure5,io.rest-assured:rest-assured:4.4.0,groovy.lang.Closure,public,org.codehaus.groovy:groovy:3.0.8,1
io.restassured.internal.RequestSpecificationImpl$_removeMergedHeadersIfNeeded_closure7$_closure50,io.rest-assured:rest-assured:4.4.0,groovy.lang.Closure,public,org.codehaus.groovy:groovy:3.0.8,1
io.restassured.internal.http.ContentTypeExtractor,io.rest-assured:rest-assured:4.4.0,groovy.lang.GroovyObject,public,org.codehaus.groovy:groovy:3.0.8,1
org.apache.johnzon.core.JohnzonJsonParser,org.apache.johnzon:johnzon-core:1.1.11,javax.json.stream.JsonParser,public,jakarta.json:jakarta.json-api:1.1.6,1
io.restassured.path.json.mapper.factory.GsonObjectMapperFactory,io.rest-assured:json-path:4.4.0,io.restassured.common.mapper.factory.ObjectMapperFactory,public,io.rest-assured:rest-assured-common:4.4.0,1
groovy.xml.slurpersupport.GPathResult,org.codehaus.groovy:groovy-xml:3.0.8,groovy.lang.Buildable,public,org.codehaus.groovy:groovy:3.0.8,1
io.restassured.internal.ResponseSpecificationImpl$_cookies_closure8$_closure19,io.rest-assured:rest-assured:4.4.0,groovy.lang.Closure,public,org.codehaus.groovy:groovy:3.0.8,1
io.restassured.internal.ResponseSpecificationImpl$_cookie_closure9,io.rest-assured:rest-assured:4.4.0,org.codehaus.groovy.runtime.GeneratedClosure,public,org.codehaus.groovy:groovy:3.0.8,1
io.restassured.internal.ResponseSpecificationImpl$_cookies_closure8,io.rest-assured:rest-assured:4.4.0,org.codehaus.groovy.runtime.GeneratedClosure,public,org.codehaus.groovy:groovy:3.0.8,1
io.restassured.internal.RequestSpecificationImpl$_getUnnamedPathParamValues_closure43,io.rest-assured:rest-assured:4.4.0,org.codehaus.groovy.runtime.GeneratedClosure,public,org.codehaus.groovy:groovy:3.0.8,1
io.restassured.internal.support.ParameterUpdater$_updateCollectionParameter_closure2,io.rest-assured:rest-assured:4.4.0,org.codehaus.groovy.runtime.GeneratedClosure,public,org.codehaus.groovy:groovy:3.0.8,1
io.restassured.internal.RequestSpecificationImpl$_getUnnamedPathParamValues_closure44,io.rest-assured:rest-assured:4.4.0,org.codehaus.groovy.runtime.GeneratedClosure,public,org.codehaus.groovy:groovy:3.0.8,1
io.restassured.internal.http.ContentTypeSubTypeExtractor$_getSubTypeValueFromContentType_closure1,io.rest-assured:rest-assured:4.4.0,groovy.lang.Closure,public,org.codehaus.groovy:groovy:3.0.8,1
io.restassured.assertion.ResponseTimeMatcher,io.rest-assured:rest-assured:4.4.0,groovy.lang.GroovyObject,public,org.codehaus.groovy:groovy:3.0.8,1
io.restassured.internal.MapCreator$_createArgumentArrayFromKeyAndValue_closure3,io.rest-assured:rest-assured:4.4.0,groovy.lang.Closure,public,org.codehaus.groovy:groovy:3.0.8,1
io.restassured.internal.path.json.ConfigurableJsonSlurper$__clinit__closure1,io.rest-assured:json-path:4.4.0,groovy.lang.Closure,public,org.codehaus.groovy:groovy:3.0.8,1
io.restassured.internal.ResponseSpecificationImpl$_contentType_closure12,io.rest-assured:rest-assured:4.4.0,org.codehaus.groovy.runtime.GeneratedClosure,public,org.codehaus.groovy:groovy:3.0.8,1
io.restassured.internal.ResponseSpecificationImpl$_contentType_closure13,io.rest-assured:rest-assured:4.4.0,org.codehaus.groovy.runtime.GeneratedClosure,public,org.codehaus.groovy:groovy:3.0.8,1
org.apache.johnzon.core.JsonGeneratorFactoryImpl,org.apache.johnzon:johnzon-core:1.1.11,javax.json.stream.JsonGeneratorFactory,public,jakarta.json:jakarta.json-api:1.1.6,1
io.restassured.internal.ResponseSpecificationImpl$_body_closure1,io.rest-assured:rest-assured:4.4.0,groovy.lang.Closure,public,org.codehaus.groovy:groovy:3.0.8,1
org.eclipse.yasson.internal.serializer.AbstractValueTypeSerializer,org.eclipse:yasson:1.0.6,javax.json.bind.serializer.JsonbSerializer,public,jakarta.json.bind:jakarta.json.bind-api:1.0.2,1
io.restassured.internal.SpecificationMerger$_mergeFilters_closure3,io.rest-assured:rest-assured:4.4.0,groovy.lang.Closure,public,org.codehaus.groovy:groovy:3.0.8,1
io.restassured.internal.SpecificationMerger$_mergeFilters_closure4,io.rest-assured:rest-assured:4.4.0,groovy.lang.Closure,public,org.codehaus.groovy:groovy:3.0.8,1
io.restassured.assertion.BodyMatcherGroup$_validate_closure2,io.rest-assured:rest-assured:4.4.0,groovy.lang.Closure,public,org.codehaus.groovy:groovy:3.0.8,1
io.restassured.path.json.mapper.factory.JsonbObjectMapperFactory,io.rest-assured:json-path:4.4.0,io.restassured.common.mapper.factory.ObjectMapperFactory,public,io.rest-assured:rest-assured-common:4.4.0,1
io.restassured.internal.SpecificationMerger$_mergeConfig_closure1,io.rest-assured:rest-assured:4.4.0,groovy.lang.Closure,public,org.codehaus.groovy:groovy:3.0.8,1
