CallerLibrary	CallerMethod	CalleeLibrary	setAccessible.CalledOn	Visibility	CalleeName	FieldSignature	Counts
"org.springframework:spring-core:4.2.5.RELEASE"	"org.springframework.util.ReflectionUtils::makeAccessible(Ljava/lang/reflect/Field;)V"	"com.capitalone.dashboard:core:3.6.9-SNAPSHOT"	"java.lang.reflect.Field"	"private"	"com.capitalone.dashboard.model.GitRequest::scmCommitTimestamp"	"long"	1
"org.springframework:spring-core:4.2.5.RELEASE"	"org.springframework.util.ReflectionUtils::makeAccessible(Ljava/lang/reflect/Field;)V"	"com.capitalone.dashboard:core:3.6.9-SNAPSHOT"	"java.lang.reflect.Field"	"private"	"com.capitalone.dashboard.model.GitRequest::scmMergeEventRevisionNumber"	"java.lang.String"	1
"org.springframework:spring-core:4.2.5.RELEASE"	"org.springframework.util.ReflectionUtils::makeAccessible(Ljava/lang/reflect/Field;)V"	"com.capitalone.dashboard:core:3.6.9-SNAPSHOT"	"java.lang.reflect.Field"	"private"	"com.capitalone.dashboard.model.GitRequest::scmRevisionNumber"	"java.lang.String"	1
"org.springframework:spring-core:4.2.5.RELEASE"	"org.springframework.util.ReflectionUtils::makeAccessible(Ljava/lang/reflect/Field;)V"	"com.capitalone.dashboard:core:3.6.9-SNAPSHOT"	"java.lang.reflect.Field"	"private"	"com.capitalone.dashboard.model.GitRequest::scmUrl"	"java.lang.String"	1
"org.springframework:spring-core:4.2.5.RELEASE"	"org.springframework.util.ReflectionUtils::makeAccessible(Ljava/lang/reflect/Field;)V"	"com.capitalone.dashboard:core:3.6.9-SNAPSHOT"	"java.lang.reflect.Field"	"private"	"com.capitalone.dashboard.model.GitRequest::sourceBranch"	"java.lang.String"	1
"org.springframework:spring-core:4.2.5.RELEASE"	"org.springframework.util.ReflectionUtils::makeAccessible(Ljava/lang/reflect/Field;)V"	"com.capitalone.dashboard:core:3.6.9-SNAPSHOT"	"java.lang.reflect.Field"	"private"	"com.capitalone.dashboard.model.GitRequest::sourceRepo"	"java.lang.String"	1
"org.springframework:spring-core:4.2.5.RELEASE"	"org.springframework.util.ReflectionUtils::makeAccessible(Ljava/lang/reflect/Field;)V"	"com.capitalone.dashboard:core:3.6.9-SNAPSHOT"	"java.lang.reflect.Field"	"private"	"com.capitalone.dashboard.model.GitRequest::state"	"java.lang.String"	1
"org.springframework:spring-core:4.2.5.RELEASE"	"org.springframework.util.ReflectionUtils::makeAccessible(Ljava/lang/reflect/Field;)V"	"com.capitalone.dashboard:core:3.6.9-SNAPSHOT"	"java.lang.reflect.Field"	"private"	"com.capitalone.dashboard.model.GitRequest::targetBranch"	"java.lang.String"	1
"org.springframework:spring-core:4.2.5.RELEASE"	"org.springframework.util.ReflectionUtils::makeAccessible(Ljava/lang/reflect/Field;)V"	"com.capitalone.dashboard:core:3.6.9-SNAPSHOT"	"java.lang.reflect.Field"	"private"	"com.capitalone.dashboard.model.GitRequest::targetRepo"	"java.lang.String"	1
"org.springframework:spring-core:4.2.5.RELEASE"	"org.springframework.util.ReflectionUtils::makeAccessible(Ljava/lang/reflect/Field;)V"	"com.capitalone.dashboard:core:3.6.9-SNAPSHOT"	"java.lang.reflect.Field"	"private"	"com.capitalone.dashboard.model.GitRequest::timestamp"	"long"	1
"org.springframework:spring-core:4.2.5.RELEASE"	"org.springframework.util.ReflectionUtils::makeAccessible(Ljava/lang/reflect/Field;)V"	"com.capitalone.dashboard:core:3.6.9-SNAPSHOT"	"java.lang.reflect.Field"	"private"	"com.capitalone.dashboard.model.GitRequest::updatedAt"	"long"	1
"org.springframework:spring-core:4.2.5.RELEASE"	"org.springframework.util.ReflectionUtils::makeAccessible(Ljava/lang/reflect/Field;)V"	"com.capitalone.dashboard:core:3.6.9-SNAPSHOT"	"java.lang.reflect.Field"	"private"	"com.capitalone.dashboard.model.GitRequest::userId"	"java.lang.String"	1
"org.springframework:spring-core:4.2.5.RELEASE"	"org.springframework.util.ReflectionUtils::makeAccessible(Ljava/lang/reflect/Field;)V"	"com.capitalone.dashboard:core:3.6.9-SNAPSHOT"	"java.lang.reflect.Field"	"private"	"com.capitalone.dashboard.model.Incident::affectedBusinessServiceItem"	"java.lang.String"	1
"org.springframework:spring-core:4.2.5.RELEASE"	"org.springframework.util.ReflectionUtils::makeAccessible(Ljava/lang/reflect/Field;)V"	"com.capitalone.dashboard:core:3.6.9-SNAPSHOT"	"java.lang.reflect.Field"	"private"	"com.capitalone.dashboard.model.Incident::affectedBusinessServiceItemSysId"	"java.lang.String"	1
"org.springframework:spring-core:4.2.5.RELEASE"	"org.springframework.util.ReflectionUtils::makeAccessible(Ljava/lang/reflect/Field;)V"	"com.capitalone.dashboard:core:3.6.9-SNAPSHOT"	"java.lang.reflect.Field"	"private"	"com.capitalone.dashboard.model.Incident::affectedBusinessServiceItemType"	"java.lang.String"	1
"org.springframework:spring-core:4.2.5.RELEASE"	"org.springframework.util.ReflectionUtils::makeAccessible(Ljava/lang/reflect/Field;)V"	"com.capitalone.dashboard:core:3.6.9-SNAPSHOT"	"java.lang.reflect.Field"	"private"	"com.capitalone.dashboard.model.Incident::affectedItem"	"java.lang.String"	1
"org.springframework:spring-core:4.2.5.RELEASE"	"org.springframework.util.ReflectionUtils::makeAccessible(Ljava/lang/reflect/Field;)V"	"com.capitalone.dashboard:core:3.6.9-SNAPSHOT"	"java.lang.reflect.Field"	"private"	"com.capitalone.dashboard.model.Incident::affectedItemSysId"	"java.lang.String"	1
"org.springframework:spring-core:4.2.5.RELEASE"	"org.springframework.util.ReflectionUtils::makeAccessible(Ljava/lang/reflect/Field;)V"	"com.capitalone.dashboard:core:3.6.9-SNAPSHOT"	"java.lang.reflect.Field"	"private"	"com.capitalone.dashboard.model.Incident::affectedItemType"	"java.lang.String"	1
"org.springframework:spring-core:4.2.5.RELEASE"	"org.springframework.util.ReflectionUtils::makeAccessible(Ljava/lang/reflect/Field;)V"	"com.capitalone.dashboard:core:3.6.9-SNAPSHOT"	"java.lang.reflect.Field"	"private"	"com.capitalone.dashboard.model.Incident::attachedToBusinessServiceOrEnvironmentOnly"	"boolean"	1
"org.springframework:spring-core:4.2.5.RELEASE"	"org.springframework.util.ReflectionUtils::makeAccessible(Ljava/lang/reflect/Field;)V"	"com.capitalone.dashboard:core:3.6.9-SNAPSHOT"	"java.lang.reflect.Field"	"private"	"com.capitalone.dashboard.model.Incident::category"	"java.lang.String"	1
"org.springframework:spring-core:4.2.5.RELEASE"	"org.springframework.util.ReflectionUtils::makeAccessible(Ljava/lang/reflect/Field;)V"	"com.capitalone.dashboard:core:3.6.9-SNAPSHOT"	"java.lang.reflect.Field"	"private"	"com.capitalone.dashboard.model.Incident::closedBy"	"java.lang.String"	1
"org.springframework:spring-core:4.2.5.RELEASE"	"org.springframework.util.ReflectionUtils::makeAccessible(Ljava/lang/reflect/Field;)V"	"com.capitalone.dashboard:core:3.6.9-SNAPSHOT"	"java.lang.reflect.Field"	"private"	"com.capitalone.dashboard.model.Incident::closedTime"	"java.lang.Long"	1
"org.springframework:spring-core:4.2.5.RELEASE"	"org.springframework.util.ReflectionUtils::makeAccessible(Ljava/lang/reflect/Field;)V"	"com.capitalone.dashboard:core:3.6.9-SNAPSHOT"	"java.lang.reflect.Field"	"private"	"com.capitalone.dashboard.model.Incident::closureCode"	"java.lang.String"	1
"org.springframework:spring-core:4.2.5.RELEASE"	"org.springframework.util.ReflectionUtils::makeAccessible(Ljava/lang/reflect/Field;)V"	"com.capitalone.dashboard:core:3.6.9-SNAPSHOT"	"java.lang.reflect.Field"	"private"	"com.capitalone.dashboard.model.Incident::collectorItemId"	"org.bson.types.ObjectId"	1
"org.springframework:spring-core:4.2.5.RELEASE"	"org.springframework.util.ReflectionUtils::makeAccessible(Ljava/lang/reflect/Field;)V"	"com.capitalone.dashboard:core:3.6.9-SNAPSHOT"	"java.lang.reflect.Field"	"private"	"com.capitalone.dashboard.model.Incident::incidentDescription"	"java.lang.String"	1
"org.springframework:spring-core:4.2.5.RELEASE"	"org.springframework.util.ReflectionUtils::makeAccessible(Ljava/lang/reflect/Field;)V"	"com.capitalone.dashboard:core:3.6.9-SNAPSHOT"	"java.lang.reflect.Field"	"private"	"com.capitalone.dashboard.model.Incident::incidentID"	"java.lang.String"	1
"org.springframework:spring-core:4.2.5.RELEASE"	"org.springframework.util.ReflectionUtils::makeAccessible(Ljava/lang/reflect/Field;)V"	"com.capitalone.dashboard:core:3.6.9-SNAPSHOT"	"java.lang.reflect.Field"	"private"	"com.capitalone.dashboard.model.Incident::incidentItem"	"java.lang.String"	1
"org.springframework:spring-core:4.2.5.RELEASE"	"org.springframework.util.ReflectionUtils::makeAccessible(Ljava/lang/reflect/Field;)V"	"com.capitalone.dashboard:core:3.6.9-SNAPSHOT"	"java.lang.reflect.Field"	"private"	"com.capitalone.dashboard.model.Incident::incidentSysID"	"java.lang.String"	1
"org.springframework:spring-core:4.2.5.RELEASE"	"org.springframework.util.ReflectionUtils::makeAccessible(Ljava/lang/reflect/Field;)V"	"com.capitalone.dashboard:core:3.6.9-SNAPSHOT"	"java.lang.reflect.Field"	"private"	"com.capitalone.dashboard.model.Incident::openedBy"	"java.lang.String"	1
"org.springframework:spring-core:4.2.5.RELEASE"	"org.springframework.util.ReflectionUtils::makeAccessible(Ljava/lang/reflect/Field;)V"	"com.capitalone.dashboard:core:3.6.9-SNAPSHOT"	"java.lang.reflect.Field"	"private"	"com.capitalone.dashboard.model.Incident::openTime"	"java.lang.Long"	1
"org.springframework:spring-core:4.2.5.RELEASE"	"org.springframework.util.ReflectionUtils::makeAccessible(Ljava/lang/reflect/Field;)V"	"com.capitalone.dashboard:core:3.6.9-SNAPSHOT"	"java.lang.reflect.Field"	"private"	"com.capitalone.dashboard.model.Incident::primaryAssignmentGroup"	"java.lang.String"	1
"org.springframework:spring-core:4.2.5.RELEASE"	"org.springframework.util.ReflectionUtils::makeAccessible(Ljava/lang/reflect/Field;)V"	"com.capitalone.dashboard:core:3.6.9-SNAPSHOT"	"java.lang.reflect.Field"	"private"	"com.capitalone.dashboard.model.Incident::severity"	"java.lang.String"	1
"org.springframework:spring-core:4.2.5.RELEASE"	"org.springframework.util.ReflectionUtils::makeAccessible(Ljava/lang/reflect/Field;)V"	"com.capitalone.dashboard:core:3.6.9-SNAPSHOT"	"java.lang.reflect.Field"	"private"	"com.capitalone.dashboard.model.Incident::status"	"java.lang.String"	1
"org.springframework:spring-core:4.2.5.RELEASE"	"org.springframework.util.ReflectionUtils::makeAccessible(Ljava/lang/reflect/Field;)V"	"com.capitalone.dashboard:core:3.6.9-SNAPSHOT"	"java.lang.reflect.Field"	"private"	"com.capitalone.dashboard.model.Incident::timestamp"	"java.lang.Long"	1
"org.springframework:spring-core:4.2.5.RELEASE"	"org.springframework.util.ReflectionUtils::makeAccessible(Ljava/lang/reflect/Field;)V"	"com.capitalone.dashboard:core:3.6.9-SNAPSHOT"	"java.lang.reflect.Field"	"private"	"com.capitalone.dashboard.model.Incident::updatedTime"	"java.lang.Long"	1
"org.springframework:spring-core:4.2.5.RELEASE"	"org.springframework.util.ReflectionUtils::makeAccessible(Ljava/lang/reflect/Field;)V"	"com.capitalone.dashboard:core:3.6.9-SNAPSHOT"	"java.lang.reflect.Field"	"private"	"com.capitalone.dashboard.model.LibraryPolicyResult::buildId"	"org.bson.types.ObjectId"	1
"org.springframework:spring-core:4.2.5.RELEASE"	"org.springframework.util.ReflectionUtils::makeAccessible(Ljava/lang/reflect/Field;)V"	"com.capitalone.dashboard:core:3.6.9-SNAPSHOT"	"java.lang.reflect.Field"	"private"	"com.capitalone.dashboard.model.LibraryPolicyResult::collectorItemId"	"org.bson.types.ObjectId"	1
"org.springframework:spring-core:4.2.5.RELEASE"	"org.springframework.util.ReflectionUtils::makeAccessible(Ljava/lang/reflect/Field;)V"	"com.capitalone.dashboard:core:3.6.9-SNAPSHOT"	"java.lang.reflect.Field"	"private"	"com.capitalone.dashboard.model.LibraryPolicyResult::evaluationTimestamp"	"long"	1
"org.springframework:spring-core:4.2.5.RELEASE"	"org.springframework.util.ReflectionUtils::makeAccessible(Ljava/lang/reflect/Field;)V"	"com.capitalone.dashboard:core:3.6.9-SNAPSHOT"	"java.lang.reflect.Field"	"private"	"com.capitalone.dashboard.model.LibraryPolicyResult::knownComponentCount"	"java.lang.Integer"	1
"org.springframework:spring-core:4.2.5.RELEASE"	"org.springframework.util.ReflectionUtils::makeAccessible(Ljava/lang/reflect/Field;)V"	"com.capitalone.dashboard:core:3.6.9-SNAPSHOT"	"java.lang.reflect.Field"	"private"	"com.capitalone.dashboard.model.LibraryPolicyResult::policyAlert"	"java.util.List<com.capitalone.dashboard.model.PolicyScanMetric>"	1
"org.springframework:spring-core:4.2.5.RELEASE"	"org.springframework.util.ReflectionUtils::makeAccessible(Ljava/lang/reflect/Field;)V"	"com.capitalone.dashboard:core:3.6.9-SNAPSHOT"	"java.lang.reflect.Field"	"private"	"com.capitalone.dashboard.model.LibraryPolicyResult::reportUrl"	"java.lang.String"	1
"org.springframework:spring-core:4.2.5.RELEASE"	"org.springframework.util.ReflectionUtils::makeAccessible(Ljava/lang/reflect/Field;)V"	"com.capitalone.dashboard:core:3.6.9-SNAPSHOT"	"java.lang.reflect.Field"	"private"	"com.capitalone.dashboard.model.LibraryPolicyResult::scanState"	"java.lang.String"	1
"org.springframework:spring-core:4.2.5.RELEASE"	"org.springframework.util.ReflectionUtils::makeAccessible(Ljava/lang/reflect/Field;)V"	"com.capitalone.dashboard:core:3.6.9-SNAPSHOT"	"java.lang.reflect.Field"	"private"	"com.capitalone.dashboard.model.LibraryPolicyResult::threats"	"java.util.Map<com.capitalone.dashboard.model.LibraryPolicyType, java.util.Set<com.capitalone.dashboard.model.LibraryPolicyResult$Threat>>"	1
"org.springframework:spring-core:4.2.5.RELEASE"	"org.springframework.util.ReflectionUtils::makeAccessible(Ljava/lang/reflect/Field;)V"	"com.capitalone.dashboard:core:3.6.9-SNAPSHOT"	"java.lang.reflect.Field"	"private"	"com.capitalone.dashboard.model.LibraryPolicyResult::timestamp"	"long"	1
"org.springframework:spring-core:4.2.5.RELEASE"	"org.springframework.util.ReflectionUtils::makeAccessible(Ljava/lang/reflect/Field;)V"	"com.capitalone.dashboard:core:3.6.9-SNAPSHOT"	"java.lang.reflect.Field"	"private"	"com.capitalone.dashboard.model.LibraryPolicyResult::totalComponentCount"	"java.lang.Integer"	1
"org.springframework:spring-core:4.2.5.RELEASE"	"org.springframework.util.ReflectionUtils::makeAccessible(Ljava/lang/reflect/Field;)V"	"com.capitalone.dashboard:core:3.6.9-SNAPSHOT"	"java.lang.reflect.Field"	"private"	"com.capitalone.dashboard.model.LibraryPolicyResult$Threat::dispositionCounts"	"java.util.Map<com.capitalone.dashboard.model.LibraryPolicyThreatDisposition, java.lang.Integer>"	1
"org.springframework:spring-core:4.2.5.RELEASE"	"org.springframework.util.ReflectionUtils::makeAccessible(Ljava/lang/reflect/Field;)V"	"com.capitalone.dashboard:core:3.6.9-SNAPSHOT"	"java.lang.reflect.Field"	"private"	"com.capitalone.dashboard.model.LogAnalysis::collectorItemId"	"org.bson.types.ObjectId"	1
"org.springframework:spring-core:4.2.5.RELEASE"	"org.springframework.util.ReflectionUtils::makeAccessible(Ljava/lang/reflect/Field;)V"	"com.capitalone.dashboard:core:3.6.9-SNAPSHOT"	"java.lang.reflect.Field"	"private"	"com.capitalone.dashboard.model.LogAnalysis::metrics"	"java.util.List<com.capitalone.dashboard.model.LogAnalysisMetric>"	1
"org.springframework:spring-core:4.2.5.RELEASE"	"org.springframework.util.ReflectionUtils::makeAccessible(Ljava/lang/reflect/Field;)V"	"com.capitalone.dashboard:core:3.6.9-SNAPSHOT"	"java.lang.reflect.Field"	"private"	"com.capitalone.dashboard.model.LogAnalysis::name"	"java.lang.String"	1
"org.springframework:spring-core:4.2.5.RELEASE"	"org.springframework.util.ReflectionUtils::makeAccessible(Ljava/lang/reflect/Field;)V"	"com.capitalone.dashboard:core:3.6.9-SNAPSHOT"	"java.lang.reflect.Field"	"private"	"com.capitalone.dashboard.model.LogAnalysis::timestamp"	"long"	1
"org.springframework:spring-core:4.2.5.RELEASE"	"org.springframework.util.ReflectionUtils::makeAccessible(Ljava/lang/reflect/Field;)V"	"com.capitalone.dashboard:core:3.6.9-SNAPSHOT"	"java.lang.reflect.Field"	"private"	"com.capitalone.dashboard.model.LogAnalysisMetric::name"	"java.lang.String"	1
"org.springframework:spring-core:4.2.5.RELEASE"	"org.springframework.util.ReflectionUtils::makeAccessible(Ljava/lang/reflect/Field;)V"	"com.capitalone.dashboard:core:3.6.9-SNAPSHOT"	"java.lang.reflect.Field"	"private"	"com.capitalone.dashboard.model.LogAnalysisMetric::value"	"int"	1
"org.springframework:spring-core:4.2.5.RELEASE"	"org.springframework.util.ReflectionUtils::makeAccessible(Ljava/lang/reflect/Field;)V"	"com.capitalone.dashboard:core:3.6.9-SNAPSHOT"	"java.lang.reflect.Field"	"private"	"com.capitalone.dashboard.model.MaturityModel::profile"	"java.lang.String"	1
"org.springframework:spring-core:4.2.5.RELEASE"	"org.springframework.util.ReflectionUtils::makeAccessible(Ljava/lang/reflect/Field;)V"	"com.capitalone.dashboard:core:3.6.9-SNAPSHOT"	"java.lang.reflect.Field"	"private"	"com.capitalone.dashboard.model.MaturityModel::rules"	"java.lang.String"	1
"org.springframework:spring-core:4.2.5.RELEASE"	"org.springframework.util.ReflectionUtils::makeAccessible(Ljava/lang/reflect/Field;)V"	"com.capitalone.dashboard:core:3.6.9-SNAPSHOT"	"java.lang.reflect.Field"	"private"	"com.capitalone.dashboard.model.Metadata::key"	"java.lang.String"	1
"org.springframework:spring-core:4.2.5.RELEASE"	"org.springframework.util.ReflectionUtils::makeAccessible(Ljava/lang/reflect/Field;)V"	"com.capitalone.dashboard:core:3.6.9-SNAPSHOT"	"java.lang.reflect.Field"	"private"	"com.capitalone.dashboard.model.Metadata::rawData"	"java.lang.Object"	1
"org.springframework:spring-core:4.2.5.RELEASE"	"org.springframework.util.ReflectionUtils::makeAccessible(Ljava/lang/reflect/Field;)V"	"com.capitalone.dashboard:core:3.6.9-SNAPSHOT"	"java.lang.reflect.Field"	"private"	"com.capitalone.dashboard.model.Metadata::source"	"java.lang.String"	1
"org.springframework:spring-core:4.2.5.RELEASE"	"org.springframework.util.ReflectionUtils::makeAccessible(Ljava/lang/reflect/Field;)V"	"com.capitalone.dashboard:core:3.6.9-SNAPSHOT"	"java.lang.reflect.Field"	"private"	"com.capitalone.dashboard.model.Metadata::type"	"java.lang.String"	1
"org.springframework:spring-core:4.2.5.RELEASE"	"org.springframework.util.ReflectionUtils::makeAccessible(Ljava/lang/reflect/Field;)V"	"com.capitalone.dashboard:core:3.6.9-SNAPSHOT"	"java.lang.reflect.Field"	"private"	"com.capitalone.dashboard.model.Monitor2::applicationName"	"java.lang.String"	1
"org.springframework:spring-core:4.2.5.RELEASE"	"org.springframework.util.ReflectionUtils::makeAccessible(Ljava/lang/reflect/Field;)V"	"com.capitalone.dashboard:core:3.6.9-SNAPSHOT"	"java.lang.reflect.Field"	"private"	"com.capitalone.dashboard.model.Monitor2::dashboardId"	"org.bson.types.ObjectId"	1
"org.springframework:spring-core:4.2.5.RELEASE"	"org.springframework.util.ReflectionUtils::makeAccessible(Ljava/lang/reflect/Field;)V"	"com.capitalone.dashboard:core:3.6.9-SNAPSHOT"	"java.lang.reflect.Field"	"private"	"com.capitalone.dashboard.model.Monitor2::lastUpdated"	"long"	1
"org.springframework:spring-core:4.2.5.RELEASE"	"org.springframework.util.ReflectionUtils::makeAccessible(Ljava/lang/reflect/Field;)V"	"com.capitalone.dashboard:core:3.6.9-SNAPSHOT"	"java.lang.reflect.Field"	"private"	"com.capitalone.dashboard.model.Monitor2::name"	"java.lang.String"	1
"org.springframework:spring-core:4.2.5.RELEASE"	"org.springframework.util.ReflectionUtils::makeAccessible(Ljava/lang/reflect/Field;)V"	"com.capitalone.dashboard:core:3.6.9-SNAPSHOT"	"java.lang.reflect.Field"	"private"	"com.capitalone.dashboard.model.Monitor2::status"	"int"	1
"org.springframework:spring-core:4.2.5.RELEASE"	"org.springframework.util.ReflectionUtils::makeAccessible(Ljava/lang/reflect/Field;)V"	"com.capitalone.dashboard:core:3.6.9-SNAPSHOT"	"java.lang.reflect.Field"	"private"	"com.capitalone.dashboard.model.Monitor2::url"	"java.lang.String"	1
"org.springframework:spring-core:4.2.5.RELEASE"	"org.springframework.util.ReflectionUtils::makeAccessible(Ljava/lang/reflect/Field;)V"	"com.capitalone.dashboard:core:3.6.9-SNAPSHOT"	"java.lang.reflect.Field"	"private"	"com.capitalone.dashboard.model.NameValue::name"	"java.lang.String"	1
"org.springframework:spring-core:4.2.5.RELEASE"	"org.springframework.util.ReflectionUtils::makeAccessible(Ljava/lang/reflect/Field;)V"	"com.capitalone.dashboard:core:3.6.9-SNAPSHOT"	"java.lang.reflect.Field"	"private"	"com.capitalone.dashboard.model.NameValue::value"	"java.lang.String"	1
"org.springframework:spring-core:4.2.5.RELEASE"	"org.springframework.util.ReflectionUtils::makeAccessible(Ljava/lang/reflect/Field;)V"	"com.capitalone.dashboard:core:3.6.9-SNAPSHOT"	"java.lang.reflect.Field"	"private"	"com.capitalone.dashboard.model.Owner::authType"	"com.capitalone.dashboard.model.AuthType"	1
"org.springframework:spring-core:4.2.5.RELEASE"	"org.springframework.util.ReflectionUtils::makeAccessible(Ljava/lang/reflect/Field;)V"	"com.capitalone.dashboard:core:3.6.9-SNAPSHOT"	"java.lang.reflect.Field"	"private"	"com.capitalone.dashboard.model.Owner::username"	"java.lang.String"	1
"org.springframework:spring-core:4.2.5.RELEASE"	"org.springframework.util.ReflectionUtils::makeAccessible(Ljava/lang/reflect/Field;)V"	"com.capitalone.dashboard:core:3.6.9-SNAPSHOT"	"java.lang.reflect.Field"	"private"	"com.capitalone.dashboard.model.Performance::collectorItemId"	"org.bson.types.ObjectId"	1
"org.springframework:spring-core:4.2.5.RELEASE"	"org.springframework.util.ReflectionUtils::makeAccessible(Ljava/lang/reflect/Field;)V"	"com.capitalone.dashboard:core:3.6.9-SNAPSHOT"	"java.lang.reflect.Field"	"private"	"com.capitalone.dashboard.model.Performance::executionId"	"org.bson.types.ObjectId"	1
"org.springframework:spring-core:4.2.5.RELEASE"	"org.springframework.util.ReflectionUtils::makeAccessible(Ljava/lang/reflect/Field;)V"	"com.capitalone.dashboard:core:3.6.9-SNAPSHOT"	"java.lang.reflect.Field"	"private"	"com.capitalone.dashboard.model.Performance::metrics"	"java.util.Map<java.lang.String, java.lang.Object>"	1
"org.springframework:spring-core:4.2.5.RELEASE"	"org.springframework.util.ReflectionUtils::makeAccessible(Ljava/lang/reflect/Field;)V"	"com.capitalone.dashboard:core:3.6.9-SNAPSHOT"	"java.lang.reflect.Field"	"private"	"com.capitalone.dashboard.model.Performance::targetAppName"	"java.lang.String"	1
"org.springframework:spring-core:4.2.5.RELEASE"	"org.springframework.util.ReflectionUtils::makeAccessible(Ljava/lang/reflect/Field;)V"	"com.capitalone.dashboard:core:3.6.9-SNAPSHOT"	"java.lang.reflect.Field"	"private"	"com.capitalone.dashboard.model.Performance::targetEnvName"	"java.lang.String"	1
"org.springframework:spring-core:4.2.5.RELEASE"	"org.springframework.util.ReflectionUtils::makeAccessible(Ljava/lang/reflect/Field;)V"	"com.capitalone.dashboard:core:3.6.9-SNAPSHOT"	"java.lang.reflect.Field"	"private"	"com.capitalone.dashboard.model.Performance::timestamp"	"long"	1
"org.springframework:spring-core:4.2.5.RELEASE"	"org.springframework.util.ReflectionUtils::makeAccessible(Ljava/lang/reflect/Field;)V"	"com.capitalone.dashboard:core:3.6.9-SNAPSHOT"	"java.lang.reflect.Field"	"private"	"com.capitalone.dashboard.model.Performance::type"	"com.capitalone.dashboard.model.PerformanceType"	1
"org.springframework:spring-core:4.2.5.RELEASE"	"org.springframework.util.ReflectionUtils::makeAccessible(Ljava/lang/reflect/Field;)V"	"com.capitalone.dashboard:core:3.6.9-SNAPSHOT"	"java.lang.reflect.Field"	"private"	"com.capitalone.dashboard.model.Performance::url"	"java.lang.String"	1
"org.springframework:spring-core:4.2.5.RELEASE"	"org.springframework.util.ReflectionUtils::makeAccessible(Ljava/lang/reflect/Field;)V"	"com.capitalone.dashboard:core:3.6.9-SNAPSHOT"	"java.lang.reflect.Field"	"private"	"com.capitalone.dashboard.model.Performance::version"	"java.lang.String"	1
"org.springframework:spring-core:4.2.5.RELEASE"	"org.springframework.util.ReflectionUtils::makeAccessible(Ljava/lang/reflect/Field;)V"	"com.capitalone.dashboard:core:3.6.9-SNAPSHOT"	"java.lang.reflect.Field"	"private"	"com.capitalone.dashboard.model.Pipeline::collectorItemId"	"org.bson.types.ObjectId"	1
"org.springframework:spring-core:4.2.5.RELEASE"	"org.springframework.util.ReflectionUtils::makeAccessible(Ljava/lang/reflect/Field;)V"	"com.capitalone.dashboard:core:3.6.9-SNAPSHOT"	"java.lang.reflect.Field"	"private"	"com.capitalone.dashboard.model.Pipeline::environmentStageMap"	"java.util.Map<java.lang.String, com.capitalone.dashboard.model.EnvironmentStage>"	1
"org.springframework:spring-core:4.2.5.RELEASE"	"org.springframework.util.ReflectionUtils::makeAccessible(Ljava/lang/reflect/Field;)V"	"com.capitalone.dashboard:core:3.6.9-SNAPSHOT"	"java.lang.reflect.Field"	"private"	"com.capitalone.dashboard.model.Pipeline::failedBuilds"	"java.util.Set<com.capitalone.dashboard.model.Build>"	1
"org.springframework:spring-core:4.2.5.RELEASE"	"org.springframework.util.ReflectionUtils::makeAccessible(Ljava/lang/reflect/Field;)V"	"com.capitalone.dashboard:core:3.6.9-SNAPSHOT"	"java.lang.reflect.Field"	"private"	"com.capitalone.dashboard.model.PipelineCommit::timestamp"	"long"	1
"org.springframework:spring-core:4.2.5.RELEASE"	"org.springframework.util.ReflectionUtils::makeAccessible(Ljava/lang/reflect/Field;)V"	"com.capitalone.dashboard:core:3.6.9-SNAPSHOT"	"java.lang.reflect.Field"	"private"	"com.capitalone.dashboard.model.PolicyScanMetric::policyAffectedCount"	"java.lang.Integer"	1
"org.springframework:spring-core:4.2.5.RELEASE"	"org.springframework.util.ReflectionUtils::makeAccessible(Ljava/lang/reflect/Field;)V"	"com.capitalone.dashboard:core:3.6.9-SNAPSHOT"	"java.lang.reflect.Field"	"private"	"com.capitalone.dashboard.model.PolicyScanMetric::policycriticalCount"	"java.lang.Integer"	1
"org.springframework:spring-core:4.2.5.RELEASE"	"org.springframework.util.ReflectionUtils::makeAccessible(Ljava/lang/reflect/Field;)V"	"com.capitalone.dashboard:core:3.6.9-SNAPSHOT"	"java.lang.reflect.Field"	"private"	"com.capitalone.dashboard.model.PolicyScanMetric::policysevereCount"	"java.lang.Integer"	1
"org.springframework:spring-core:4.2.5.RELEASE"	"org.springframework.util.ReflectionUtils::makeAccessible(Ljava/lang/reflect/Field;)V"	"com.capitalone.dashboard:core:3.6.9-SNAPSHOT"	"java.lang.reflect.Field"	"private"	"com.capitalone.dashboard.model.PolicyScanMetric::polimoderateCount"	"java.lang.Integer"	1
"org.springframework:spring-core:4.2.5.RELEASE"	"org.springframework.util.ReflectionUtils::makeAccessible(Ljava/lang/reflect/Field;)V"	"com.capitalone.dashboard:core:3.6.9-SNAPSHOT"	"java.lang.reflect.Field"	"private"	"com.capitalone.dashboard.model.RallyBurnDownData::burnDownData"	"java.util.List<java.util.Map<java.lang.String, java.lang.String>>"	1
