Class Name	Class Visibility	Class Library	Usage	Used In Library
com.thoughtworks.paranamer.CachingParanamer	public	com.thoughtworks.paranamer:paranamer:2.8	instantiation	ma.glasnost.orika:orika-core:1.5.0
com.fasterxml.jackson.annotation.JsonSubTypes	public	com.fasterxml.jackson.core:jackson-annotations:2.8.0	cast	com.fasterxml.jackson.core:jackson-databind:2.8.6
org.slf4j.LoggerFactory	public	org.slf4j:slf4j-api:1.7.22	method call	ma.glasnost.orika:orika-core:1.5.0
com.fasterxml.jackson.core.base.ParserMinimalBase	public	com.fasterxml.jackson.core:jackson-core:2.8.6	subtyping	com.fasterxml.jackson.core:jackson-databind:2.8.6
javax.xml.bind.JAXBContext	public	javax.xml.bind	cast	io.springside:springside-utils:5.0.0-SNAPSHOT
com.fasterxml.jackson.annotation.JsonFilter	public	com.fasterxml.jackson.core:jackson-annotations:2.8.0	cast	com.fasterxml.jackson.core:jackson-databind:2.8.6
com.sun.crypto.provider.HmacSHA1KeyGenerator	public	unknownLib	Class.forName	java.security
com.fasterxml.jackson.annotation.JsonIgnoreType	public	com.fasterxml.jackson.core:jackson-annotations:2.8.0	cast	com.fasterxml.jackson.core:jackson-databind:2.8.6
com.fasterxml.jackson.annotation.JsonPropertyDescription	public	com.fasterxml.jackson.core:jackson-annotations:2.8.0	cast	com.fasterxml.jackson.core:jackson-databind:2.8.6
java.security.PrivilegedAction	public	java.security	subtyping	javax.xml.bind
org.springside.modules.utils.io.FileTreeWalker$RegexFileNameFilter	public	io.springside:springside-utils:5.0.0-SNAPSHOT	method call	com.google.guava:guava:20.0
com.google.common.base.Throwables	public	com.google.guava:guava:20.0	method call	io.springside:springside-utils:5.0.0-SNAPSHOT
com.google.common.base.Predicate	public	com.google.guava:guava:20.0	subtyping	io.springside:springside-utils:5.0.0-SNAPSHOT
com.google.common.collect.Lists	public	com.google.guava:guava:20.0	method call	io.springside:springside-utils:5.0.0-SNAPSHOT
java.sql.Date	public	java.sql	instantiation	ma.glasnost.orika:orika-core:1.5.0
javassist.ClassPool	public	org.javassist:javassist:3.19.0-GA	method call	ma.glasnost.orika:orika-core:1.5.0
com.google.common.io.Resources	public	com.google.guava:guava:20.0	method call	io.springside:springside-utils:5.0.0-SNAPSHOT
java.sql.Timestamp	public	java.sql	cast	ma.glasnost.orika:orika-core:1.5.0
org.apache.commons.lang3.RandomStringUtils	public	org.apache.commons:commons-lang3:3.5	method call	io.springside:springside-utils:5.0.0-SNAPSHOT
com.google.common.collect.ReverseNaturalOrdering	default	com.google.guava:guava:20.0	method call	io.springside:springside-utils:5.0.0-SNAPSHOT
javax.xml.bind.JAXBContext	public	javax.xml.bind	method call	io.springside:springside-utils:5.0.0-SNAPSHOT
java.security.ProtectionDomain	public	java.security	method call	io.springside:springside-utils:5.0.0-SNAPSHOT
com.google.common.collect.Iterables	public	com.google.guava:guava:20.0	method call	io.springside:springside-utils:5.0.0-SNAPSHOT
com.google.common.collect.MapMaker	public	com.google.guava:guava:20.0	method call	io.springside:springside-utils:5.0.0-SNAPSHOT
sun.security.provider.SHA	public	unknownLib	Class.forName	java.security
java.sql.Timestamp	public	java.sql	instantiation	ma.glasnost.orika:orika-core:1.5.0
com.googlecode.concurrentlinkedhashmap.ConcurrentLinkedHashMap$Builder	public	com.googlecode.concurrentlinkedhashmap:concurrentlinkedhashmap-lru:1.4.2	method call	ma.glasnost.orika:orika-core:1.5.0
com.fasterxml.jackson.annotation.JsonRawValue	public	com.fasterxml.jackson.core:jackson-annotations:2.8.0	cast	com.fasterxml.jackson.core:jackson-databind:2.8.6
javassist.CtNewClass	default	org.javassist:javassist:3.19.0-GA	method call	ma.glasnost.orika:orika-core:1.5.0
org.apache.commons.lang3.exception.ExceptionUtils	public	org.apache.commons:commons-lang3:3.5	method call	io.springside:springside-utils:5.0.0-SNAPSHOT
com.fasterxml.jackson.core.JsonParseException	public	com.fasterxml.jackson.core:jackson-core:2.8.6	instantiation	com.fasterxml.jackson.core:jackson-databind:2.8.6
com.fasterxml.jackson.annotation.JsonManagedReference	public	com.fasterxml.jackson.core:jackson-annotations:2.8.0	cast	com.fasterxml.jackson.core:jackson-databind:2.8.6
javax.xml.datatype.DatatypeFactory	public	javax.xml.datatype	method call	ma.glasnost.orika:orika-core:1.5.0
java.security.MessageDigest	default	java.security	method call	io.springside:springside-utils:5.0.0-SNAPSHOT
com.fasterxml.jackson.core.json.ReaderBasedJsonParser	public	com.fasterxml.jackson.core:jackson-core:2.8.6	method call	com.fasterxml.jackson.core:jackson-databind:2.8.6
java.sql.Time	public	java.sql	cast	com.fasterxml.jackson.core:jackson-databind:2.8.6
org.apache.commons.lang3.StringUtils	public	org.apache.commons:commons-lang3:3.5	method call	io.springside:springside-utils:5.0.0-SNAPSHOT
com.sun.crypto.provider.HmacSHA1	public	unknownLib	Class.forName	java.security
com.fasterxml.jackson.annotation.JsonProperty	public	com.fasterxml.jackson.core:jackson-annotations:2.8.0	cast	com.fasterxml.jackson.core:jackson-databind:2.8.6
org.apache.commons.lang3.ClassUtils	public	org.apache.commons:commons-lang3:3.5	method call	io.springside:springside-utils:5.0.0-SNAPSHOT
ma.glasnost.orika.metadata.TypeFactory	public	ma.glasnost.orika:orika-core:1.5.0	method call	io.springside:springside-utils:5.0.0-SNAPSHOT
com.google.common.io.BaseEncoding$Base16Encoding	default	com.google.guava:guava:20.0	method call	io.springside:springside-utils:5.0.0-SNAPSHOT
com.fasterxml.jackson.core.util.ByteArrayBuilder	public	com.fasterxml.jackson.core:jackson-core:2.8.6	instantiation	com.fasterxml.jackson.core:jackson-databind:2.8.6
com.google.common.io.BaseEncoding	public	com.google.guava:guava:20.0	method call	io.springside:springside-utils:5.0.0-SNAPSHOT
com.fasterxml.jackson.core.SerializableString	public	com.fasterxml.jackson.core:jackson-core:2.8.6	cast	com.fasterxml.jackson.core:jackson-databind:2.8.6
org.springside.modules.utils.io.FileTreeWalker$FileExtensionFilter	public	io.springside:springside-utils:5.0.0-SNAPSHOT	method call	com.google.guava:guava:20.0
com.fasterxml.jackson.annotation.JsonFormat$Value	public	com.fasterxml.jackson.core:jackson-annotations:2.8.0	instantiation	com.fasterxml.jackson.core:jackson-databind:2.8.6
com.google.common.annotations.Beta	public	com.google.guava:guava:20.0	annotation	io.springside:springside-utils:5.0.0-SNAPSHOT
sun.security.provider.MD5	public	unknownLib	Class.forName	java.security
com.google.common.collect.NaturalOrdering	default	com.google.guava:guava:20.0	method call	io.springside:springside-utils:5.0.0-SNAPSHOT
com.fasterxml.jackson.annotation.ObjectIdGenerator	public	com.fasterxml.jackson.core:jackson-annotations:2.8.0	cast	com.fasterxml.jackson.core:jackson-databind:2.8.6
com.fasterxml.jackson.core.io.SegmentedStringWriter	public	com.fasterxml.jackson.core:jackson-core:2.8.6	method call	com.fasterxml.jackson.core:jackson-databind:2.8.6
org.apache.commons.lang3.math.NumberUtils	public	org.apache.commons:commons-lang3:3.5	method call	io.springside:springside-utils:5.0.0-SNAPSHOT
com.google.common.collect.MapMaker	public	com.google.guava:guava:20.0	instantiation	io.springside:springside-utils:5.0.0-SNAPSHOT
com.fasterxml.jackson.annotation.JsonInclude	public	com.fasterxml.jackson.core:jackson-annotations:2.8.0	cast	com.fasterxml.jackson.core:jackson-databind:2.8.6
com.fasterxml.jackson.annotation.JsonInclude$Include	public	com.fasterxml.jackson.core:jackson-annotations:2.8.0	method call	com.fasterxml.jackson.core:jackson-databind:2.8.6
com.sun.org.apache.xerces.internal.jaxp.datatype.DatatypeFactoryImpl	public	unknownLib	Class.forName	javax.xml.datatype
com.google.common.hash.Murmur3_32HashFunction	default	com.google.guava:guava:20.0	method call	io.springside:springside-utils:5.0.0-SNAPSHOT
java.security.PrivilegedExceptionAction	public	java.security	subtyping	io.springside:springside-utils:5.0.0-SNAPSHOT
com.fasterxml.jackson.annotation.JsonFormat$Shape	public	com.fasterxml.jackson.core:jackson-annotations:2.8.0	method call	com.fasterxml.jackson.core:jackson-databind:2.8.6
com.google.common.hash.Hashing	public	com.google.guava:guava:20.0	method call	io.springside:springside-utils:5.0.0-SNAPSHOT
com.google.common.collect.Ordering	public	com.google.guava:guava:20.0	method call	io.springside:springside-utils:5.0.0-SNAPSHOT
com.fasterxml.jackson.annotation.JacksonAnnotation	public	com.fasterxml.jackson.core:jackson-annotations:2.8.0	annotation	com.fasterxml.jackson.core:jackson-databind:2.8.6
org.slf4j.Logger	public	org.slf4j:slf4j-api:1.7.22	subtyping	io.springside:springside-utils:5.0.0-SNAPSHOT
com.google.common.util.concurrent.MoreExecutors	public	com.google.guava:guava:20.0	method call	io.springside:springside-utils:5.0.0-SNAPSHOT
com.fasterxml.jackson.core.filter.FilteringParserDelegate	public	com.fasterxml.jackson.core:jackson-core:2.8.6	instantiation	com.fasterxml.jackson.core:jackson-databind:2.8.6
java.security.PrivilegedAction	public	java.security	subtyping	javax.xml.datatype
com.google.common.io.BaseEncoding$Base64Encoding	default	com.google.guava:guava:20.0	method call	io.springside:springside-utils:5.0.0-SNAPSHOT
com.google.common.collect.TreeTraverser$3	default	com.google.guava:guava:20.0	method call	io.springside:springside-utils:5.0.0-SNAPSHOT
com.google.common.collect.TreeTraverser$2	default	com.google.guava:guava:20.0	method call	io.springside:springside-utils:5.0.0-SNAPSHOT
com.googlecode.concurrentlinkedhashmap.ConcurrentLinkedHashMap$Builder	public	com.googlecode.concurrentlinkedhashmap:concurrentlinkedhashmap-lru:1.4.2	instantiation	ma.glasnost.orika:orika-core:1.5.0
org.springside.modules.utils.io.FileTreeWalker$AntPathFilter	public	io.springside:springside-utils:5.0.0-SNAPSHOT	method call	com.google.guava:guava:20.0
java.security.PrivilegedAction	public	java.security	subtyping	javax.xml.parsers
java.security.PrivilegedExceptionAction	public	java.security	subtyping	com.googlecode.concurrentlinkedhashmap:concurrentlinkedhashmap-lru:1.4.2
org.apache.commons.lang3.StringEscapeUtils	public	org.apache.commons:commons-lang3:3.5	method call	io.springside:springside-utils:5.0.0-SNAPSHOT
com.fasterxml.jackson.core.io.SerializedString	public	com.fasterxml.jackson.core:jackson-core:2.8.6	instantiation	com.fasterxml.jackson.core:jackson-databind:2.8.6
java.sql.Date	public	java.sql	cast	ma.glasnost.orika:orika-core:1.5.0
com.fasterxml.jackson.annotation.JsonIgnoreProperties	public	com.fasterxml.jackson.core:jackson-annotations:2.8.0	cast	com.fasterxml.jackson.core:jackson-databind:2.8.6
com.google.common.io.Files	public	com.google.guava:guava:20.0	method call	io.springside:springside-utils:5.0.0-SNAPSHOT
com.fasterxml.jackson.annotation.JacksonInject	public	com.fasterxml.jackson.core:jackson-annotations:2.8.0	cast	com.fasterxml.jackson.core:jackson-databind:2.8.6
