Caller Method,Caller Library,Callee Visibility,Declared Callee Method,Declared Callee Library,Actual Callee Method,Actual Callee Library,Count,Reflective,DynamicProxy,Service Bypass
com.fasterxml.jackson.databind.deser.std.CollectionDeserializer::deserialize(Lcom/fasterxml/jackson/core/JsonParser;Lcom/fasterxml/jackson/databind/DeserializationContext;)Ljava/util/Collection;,com.fasterxml.jackson.core:jackson-databind:2.12.3,public,com.fasterxml.jackson.core.JsonParser::isExpectedStartArrayToken()Z,com.fasterxml.jackson.core:jackson-core:2.12.3,com.fasterxml.jackson.core.util.JsonParserSequence::isExpectedStartArrayToken()Z,com.fasterxml.jackson.core:jackson-core:2.12.3,5,false,false,
com.fasterxml.jackson.databind.ser.std.TimeZoneSerializer::serialize(Ljava/util/TimeZone;Lcom/fasterxml/jackson/core/JsonGenerator;Lcom/fasterxml/jackson/databind/SerializerProvider;)V,com.fasterxml.jackson.core:jackson-databind:2.12.3,public,com.fasterxml.jackson.core.JsonGenerator::writeString(Ljava/lang/String;)V,com.fasterxml.jackson.core:jackson-core:2.12.3,com.fasterxml.jackson.core.json.WriterBasedJsonGenerator::writeString(Ljava/lang/String;)V,com.fasterxml.jackson.core:jackson-core:2.12.3,3,false,false,
com.fasterxml.jackson.databind.deser.impl.MethodProperty::deserializeAndSet(Lcom/fasterxml/jackson/core/JsonParser;Lcom/fasterxml/jackson/databind/DeserializationContext;Ljava/lang/Object;)V,com.fasterxml.jackson.core:jackson-databind:2.12.3,public,com.fasterxml.jackson.core.JsonParser::nextFieldName()Ljava/lang/String;,com.fasterxml.jackson.core:jackson-core:2.12.3,com.fasterxml.jackson.core.JsonParser::nextFieldName()Ljava/lang/String;,com.fasterxml.jackson.core:jackson-core:2.12.3,9,true,false,
com.fasterxml.jackson.databind.ser.std.AsArraySerializerBase::serializeWithType(Ljava/lang/Object;Lcom/fasterxml/jackson/core/JsonGenerator;Lcom/fasterxml/jackson/databind/SerializerProvider;Lcom/fasterxml/jackson/databind/jsontype/TypeSerializer;)V,com.fasterxml.jackson.core:jackson-databind:2.12.3,public,com.fasterxml.jackson.core.JsonGenerator::setCurrentValue(Ljava/lang/Object;)V,com.fasterxml.jackson.core:jackson-core:2.12.3,com.fasterxml.jackson.core.json.UTF8JsonGenerator::setCurrentValue(Ljava/lang/Object;)V,com.fasterxml.jackson.core:jackson-core:2.12.3,1,false,false,
com.fasterxml.jackson.databind.deser.std.UntypedObjectDeserializer$Vanilla::deserializeWithType(Lcom/fasterxml/jackson/core/JsonParser;Lcom/fasterxml/jackson/databind/DeserializationContext;Lcom/fasterxml/jackson/databind/jsontype/TypeDeserializer;)Ljava/lang/Object;,com.fasterxml.jackson.core:jackson-databind:2.12.3,public,com.fasterxml.jackson.core.JsonParser::getText()Ljava/lang/String;,com.fasterxml.jackson.core:jackson-core:2.12.3,com.fasterxml.jackson.core.json.UTF8StreamJsonParser::getText()Ljava/lang/String;,com.fasterxml.jackson.core:jackson-core:2.12.3,2,false,false,
com.fasterxml.jackson.databind.ser.PropertyBuilder::buildWriter(Lcom/fasterxml/jackson/databind/SerializerProvider;Lcom/fasterxml/jackson/databind/introspect/BeanPropertyDefinition;Lcom/fasterxml/jackson/databind/JavaType;Lcom/fasterxml/jackson/databind/JsonSerializer;Lcom/fasterxml/jackson/databind/jsontype/TypeSerializer;Lcom/fasterxml/jackson/databind/jsontype/TypeSerializer;Lcom/fasterxml/jackson/databind/introspect/AnnotatedMember;Z)Lcom/fasterxml/jackson/databind/ser/BeanPropertyWriter;,com.fasterxml.jackson.core:jackson-databind:2.12.3,public,com.fasterxml.jackson.annotation.JsonInclude$Value::getValueInclusion()Lcom/fasterxml/jackson/annotation/JsonInclude$Include;,com.fasterxml.jackson.core:jackson-annotations:2.12.3,com.fasterxml.jackson.annotation.JsonInclude$Value::getValueInclusion()Lcom/fasterxml/jackson/annotation/JsonInclude$Include;,com.fasterxml.jackson.core:jackson-annotations:2.12.3,37635,false,false,
com.fasterxml.jackson.core.JsonParser::nextFieldName()Ljava/lang/String;,com.fasterxml.jackson.core:jackson-core:2.12.3,public,com.fasterxml.jackson.core.JsonParser::getCurrentName()Ljava/lang/String;,com.fasterxml.jackson.core:jackson-core:2.12.3,com.fasterxml.jackson.databind.node.TreeTraversingParser::getCurrentName()Ljava/lang/String;,com.fasterxml.jackson.core:jackson-databind:2.12.3,17,false,false,
com.fasterxml.jackson.databind.deser.std.NumberDeserializers$IntegerDeserializer::deserialize(Lcom/fasterxml/jackson/core/JsonParser;Lcom/fasterxml/jackson/databind/DeserializationContext;)Ljava/lang/Integer;,com.fasterxml.jackson.core:jackson-databind:2.12.3,public,com.fasterxml.jackson.core.JsonParser::getIntValue()I,com.fasterxml.jackson.core:jackson-core:2.12.3,com.fasterxml.jackson.core.util.JsonParserSequence::getIntValue()I,com.fasterxml.jackson.core:jackson-core:2.12.3,15,false,false,
com.fasterxml.jackson.databind.MappingIterator::MappingIterator(Lcom/fasterxml/jackson/databind/JavaType;Lcom/fasterxml/jackson/core/JsonParser;Lcom/fasterxml/jackson/databind/DeserializationContext;Lcom/fasterxml/jackson/databind/JsonDeserializer;ZLjava/lang/Object;)V,com.fasterxml.jackson.core:jackson-databind:2.12.3,public,com.fasterxml.jackson.core.JsonParser::isExpectedStartArrayToken()Z,com.fasterxml.jackson.core:jackson-core:2.12.3,com.fasterxml.jackson.core.filter.FilteringParserDelegate::isExpectedStartArrayToken()Z,com.fasterxml.jackson.core:jackson-core:2.12.3,2,false,false,
com.fasterxml.jackson.databind.ser.impl.BeanAsArraySerializer::serializeWithType(Ljava/lang/Object;Lcom/fasterxml/jackson/core/JsonGenerator;Lcom/fasterxml/jackson/databind/SerializerProvider;Lcom/fasterxml/jackson/databind/jsontype/TypeSerializer;)V,com.fasterxml.jackson.core:jackson-databind:2.12.3,public,com.fasterxml.jackson.core.JsonGenerator::setCurrentValue(Ljava/lang/Object;)V,com.fasterxml.jackson.core:jackson-core:2.12.3,com.fasterxml.jackson.core.json.WriterBasedJsonGenerator::setCurrentValue(Ljava/lang/Object;)V,com.fasterxml.jackson.core:jackson-core:2.12.3,2,false,false,
