Class Name,Class Visibility,Class Library,Usage,Used In Library
com.fasterxml.jackson.core.Versioned,public,com.fasterxml.jackson.core:jackson-core:2.12.3,subtyping,com.fasterxml.jackson.core:jackson-databind:2.12.3
com.fasterxml.jackson.databind.jsontype.vld.BasicPTVTest$ValueA,default,unknownLib,Class.forName,com.fasterxml.jackson.core:jackson-databind:2.12.3
com.fasterxml.jackson.annotation.JsonAutoDetect$Value,public,com.fasterxml.jackson.core:jackson-annotations:2.12.3,method call,com.fasterxml.jackson.core:jackson-databind:2.12.3
com.fasterxml.jackson.databind.jsontype.vld.BasicPTVTest$ValueB,default,unknownLib,Class.forName,com.fasterxml.jackson.core:jackson-databind:2.12.3
com.fasterxml.jackson.core.io.SerializedString,public,com.fasterxml.jackson.core:jackson-core:2.12.3,instantiation,com.fasterxml.jackson.core:jackson-databind:2.12.3
com.fasterxml.jackson.annotation.JsonClassDescription,public,com.fasterxml.jackson.core:jackson-annotations:2.12.3,cast,com.fasterxml.jackson.core:jackson-databind:2.12.3
com.fasterxml.jackson.core.ObjectCodec,public,com.fasterxml.jackson.core:jackson-core:2.12.3,subtyping,com.fasterxml.jackson.core:jackson-databind:2.12.3
com.fasterxml.jackson.annotation.JsonIncludeProperties,public,com.fasterxml.jackson.core:jackson-annotations:2.12.3,cast,com.fasterxml.jackson.core:jackson-databind:2.12.3
com.fasterxml.jackson.core.JsonGenerator,public,com.fasterxml.jackson.core:jackson-core:2.12.3,method call,com.fasterxml.jackson.core:jackson-databind:2.12.3
java.lang.Short,public,unknownLib,Class.forName,com.fasterxml.jackson.core:jackson-databind:2.12.3
com.fasterxml.jackson.core.json.UTF8JsonGenerator,public,com.fasterxml.jackson.core:jackson-core:2.12.3,method call,com.fasterxml.jackson.core:jackson-databind:2.12.3
com.fasterxml.jackson.core.util.JsonParserSequence,public,com.fasterxml.jackson.core:jackson-core:2.12.3,method call,com.fasterxml.jackson.core:jackson-databind:2.12.3
com.fasterxml.jackson.annotation.JsonSetter,public,com.fasterxml.jackson.core:jackson-annotations:2.12.3,cast,com.fasterxml.jackson.core:jackson-databind:2.12.3
com.fasterxml.jackson.databind.jsontype.TestAbstractTypeNames$BaseValue,default,unknownLib,Class.forName,com.fasterxml.jackson.core:jackson-databind:2.12.3
com.fasterxml.jackson.databind.exc.UnrecognizedPropertyException,public,com.fasterxml.jackson.core:jackson-databind:2.12.3,method call,com.fasterxml.jackson.core:jackson-core:2.12.3
com.fasterxml.jackson.databind.jsontype.TestTypedDeserialization$Dog,default,unknownLib,Class.forName,com.fasterxml.jackson.core:jackson-databind:2.12.3
java.util.Collections$EmptyMap,private,unknownLib,Class.forName,com.fasterxml.jackson.core:jackson-databind:2.12.3
com.fasterxml.jackson.databind.struct.TestBackRefsWithPolymorphic$StringPropertyImpl,default,unknownLib,Class.forName,com.fasterxml.jackson.core:jackson-databind:2.12.3
com.fasterxml.jackson.databind.objectid.ObjectId825BTest$CTC,default,unknownLib,Class.forName,com.fasterxml.jackson.core:jackson-databind:2.12.3
com.fasterxml.jackson.databind.deser.DataFormatReaders$AccessorForReader,protected,com.fasterxml.jackson.core:jackson-databind:2.12.3,method call,com.fasterxml.jackson.core:jackson-core:2.12.3
com.fasterxml.jackson.core.io.NumberOutput,public,com.fasterxml.jackson.core:jackson-core:2.12.3,method call,com.fasterxml.jackson.core:jackson-databind:2.12.3
com.fasterxml.jackson.databind.objectid.ObjectId825BTest$CTD,default,unknownLib,Class.forName,com.fasterxml.jackson.core:jackson-databind:2.12.3
java.util.Collections$SynchronizedMap,private,unknownLib,Class.forName,com.fasterxml.jackson.core:jackson-databind:2.12.3
com.fasterxml.jackson.databind.deser.jdk.EnumMapDeserializationTest$Pojo1859,default,unknownLib,Class.forName,com.fasterxml.jackson.core:jackson-databind:2.12.3
com.fasterxml.jackson.databind.jsontype.deftyping.TestDefaultForLists$SetBean,default,unknownLib,Class.forName,com.fasterxml.jackson.core:jackson-databind:2.12.3
java.util.TimeZone,public,unknownLib,Class.forName,com.fasterxml.jackson.core:jackson-databind:2.12.3
com.fasterxml.jackson.databind.deser.std.DateDeserializers$TimestampDeserializer,public,com.fasterxml.jackson.core:jackson-databind:2.12.3,Class.forName,com.fasterxml.jackson.core:jackson-databind:2.12.3
java.util.Calendar,public,unknownLib,Class.forName,com.fasterxml.jackson.core:jackson-databind:2.12.3
com.fasterxml.jackson.core.JsonParseException,public,com.fasterxml.jackson.core:jackson-core:2.12.3,method call,com.fasterxml.jackson.core:jackson-databind:2.12.3
com.fasterxml.jackson.databind.type.TestTypeFactory$EnumForCanonical,default,unknownLib,Class.forName,com.fasterxml.jackson.core:jackson-databind:2.12.3
java.util.Collections$EmptyList,private,unknownLib,Class.forName,com.fasterxml.jackson.core:jackson-databind:2.12.3
java.util.LinkedList,public,unknownLib,Class.forName,com.fasterxml.jackson.core:jackson-databind:2.12.3
com.fasterxml.jackson.annotation.ObjectIdGenerators$StringIdGenerator,public,com.fasterxml.jackson.core:jackson-annotations:2.12.3,method call,com.fasterxml.jackson.core:jackson-databind:2.12.3
