Class Name,Class Visibility,Class Library,Usage,Used In Library
org.apache.rocketmq.common.protocol.body.QueryConsumeQueueResponseBody,public,org.apache.rocketmq:rocketmq-common:4.9.2-SNAPSHOT,method call,com.alibaba:fastjson:1.2.76
org.apache.rocketmq.common.admin.TopicStatsTable,public,org.apache.rocketmq:rocketmq-common:4.9.2-SNAPSHOT,method call,com.alibaba:fastjson:1.2.76
org.apache.rocketmq.common.protocol.body.BrokerStatsItem,public,org.apache.rocketmq:rocketmq-common:4.9.2-SNAPSHOT,method call,com.alibaba:fastjson:1.2.76
org.apache.rocketmq.common.subscription.SubscriptionGroupConfig,public,org.apache.rocketmq:rocketmq-common:4.9.2-SNAPSHOT,method call,com.alibaba:fastjson:1.2.76
org.apache.rocketmq.common.admin.ConsumeStats,public,org.apache.rocketmq:rocketmq-common:4.9.2-SNAPSHOT,Class.forName,com.alibaba:fastjson:1.2.76
org.apache.rocketmq.common.protocol.body.QueryConsumeTimeSpanBody,public,org.apache.rocketmq:rocketmq-common:4.9.2-SNAPSHOT,method call,com.alibaba:fastjson:1.2.76
java.util.TreeMap,public,unknownLib,Class.forName,com.alibaba:fastjson:1.2.76
com.alibaba.fastjson.JSON,public,com.alibaba:fastjson:1.2.76,Class.forName,com.alibaba:fastjson:1.2.76
org.apache.rocketmq.common.protocol.body.ClusterInfo,public,org.apache.rocketmq:rocketmq-common:4.9.2-SNAPSHOT,method call,org.apache.rocketmq:rocketmq-remoting:4.9.2-SNAPSHOT
org.apache.rocketmq.common.protocol.body.ResetOffsetBody,public,org.apache.rocketmq:rocketmq-common:4.9.2-SNAPSHOT,method call,com.alibaba:fastjson:1.2.76
java.util.TreeSet,public,unknownLib,Class.forName,com.alibaba:fastjson:1.2.76
java.sql.Time,public,java.sql,cast,com.alibaba:fastjson:1.2.76
org.apache.rocketmq.common.protocol.body.QueueTimeSpan,public,org.apache.rocketmq:rocketmq-common:4.9.2-SNAPSHOT,method call,com.alibaba:fastjson:1.2.76
org.apache.rocketmq.common.protocol.route.BrokerData,public,org.apache.rocketmq:rocketmq-common:4.9.2-SNAPSHOT,method call,com.alibaba:fastjson:1.2.76
org.apache.rocketmq.common.protocol.body.SubscriptionGroupWrapper,public,org.apache.rocketmq:rocketmq-common:4.9.2-SNAPSHOT,Class.forName,com.alibaba:fastjson:1.2.76
org.apache.rocketmq.common.protocol.body.ConsumeStatsList,public,org.apache.rocketmq:rocketmq-common:4.9.2-SNAPSHOT,method call,com.alibaba:fastjson:1.2.76
org.apache.rocketmq.common.protocol.body.ConsumeStatsList,public,org.apache.rocketmq:rocketmq-common:4.9.2-SNAPSHOT,Class.forName,com.alibaba:fastjson:1.2.76
org.apache.rocketmq.common.protocol.body.Connection,public,org.apache.rocketmq:rocketmq-common:4.9.2-SNAPSHOT,Class.forName,com.alibaba:fastjson:1.2.76
java.util.concurrent.atomic.AtomicLong,public,unknownLib,Class.forName,com.alibaba:fastjson:1.2.76
org.apache.rocketmq.common.protocol.body.CMResult,public,org.apache.rocketmq:rocketmq-common:4.9.2-SNAPSHOT,Class.forName,com.alibaba:fastjson:1.2.76
org.apache.rocketmq.common.protocol.body.ConsumerConnection,public,org.apache.rocketmq:rocketmq-common:4.9.2-SNAPSHOT,method call,com.alibaba:fastjson:1.2.76
org.apache.rocketmq.common.protocol.body.CheckClientRequestBody,public,org.apache.rocketmq:rocketmq-common:4.9.2-SNAPSHOT,method call,com.alibaba:fastjson:1.2.76
org.apache.rocketmq.common.protocol.body.KVTable,public,org.apache.rocketmq:rocketmq-common:4.9.2-SNAPSHOT,method call,com.alibaba:fastjson:1.2.76
org.apache.rocketmq.common.protocol.body.QueryConsumeQueueResponseBody,public,org.apache.rocketmq:rocketmq-common:4.9.2-SNAPSHOT,Class.forName,com.alibaba:fastjson:1.2.76
org.apache.rocketmq.common.admin.ConsumeStats,public,org.apache.rocketmq:rocketmq-common:4.9.2-SNAPSHOT,method call,com.alibaba:fastjson:1.2.76
org.apache.commons.lang3.StringUtils,public,org.apache.commons:commons-lang3:3.4,method call,org.apache.rocketmq:rocketmq-common:4.9.2-SNAPSHOT
javax.xml.datatype.XMLGregorianCalendar,public,javax.xml.datatype,cast,com.alibaba:fastjson:1.2.76
org.apache.rocketmq.common.protocol.body.RegisterBrokerBody,public,org.apache.rocketmq:rocketmq-common:4.9.2-SNAPSHOT,method call,org.apache.rocketmq:rocketmq-remoting:4.9.2-SNAPSHOT
org.apache.rocketmq.common.protocol.heartbeat.ConsumeType,public,org.apache.rocketmq:rocketmq-common:4.9.2-SNAPSHOT,Class.forName,com.alibaba:fastjson:1.2.76
javax.xml.transform.dom.DOMSource,public,xml-apis:xml-apis:1.0.b2,instantiation,com.alibaba:fastjson:1.2.76
java.util.List,public,unknownLib,Class.forName,com.alibaba:fastjson:1.2.76
org.apache.rocketmq.common.protocol.body.ConsumerRunningInfo,public,org.apache.rocketmq:rocketmq-common:4.9.2-SNAPSHOT,Class.forName,com.alibaba:fastjson:1.2.76
com.alibaba.fastjson.util.ASMUtils,public,com.alibaba:fastjson:1.2.76,Class.forName,com.alibaba:fastjson:1.2.76
org.apache.rocketmq.remoting.protocol.RemotingSerializable,public,org.apache.rocketmq:rocketmq-remoting:4.9.2-SNAPSHOT,subtyping,org.apache.rocketmq:rocketmq-common:4.9.2-SNAPSHOT
org.apache.rocketmq.common.protocol.body.ConsumeQueueData,public,org.apache.rocketmq:rocketmq-common:4.9.2-SNAPSHOT,method call,com.alibaba:fastjson:1.2.76
org.apache.rocketmq.common.protocol.heartbeat.SubscriptionData,public,org.apache.rocketmq:rocketmq-common:4.9.2-SNAPSHOT,method call,com.alibaba:fastjson:1.2.76
org.apache.rocketmq.common.DataVersion,public,org.apache.rocketmq:rocketmq-common:4.9.2-SNAPSHOT,Class.forName,com.alibaba:fastjson:1.2.76
org.w3c.dom.Node,public,xml-apis:xml-apis:1.0.b2,cast,com.alibaba:fastjson:1.2.76
org.apache.rocketmq.common.admin.TopicOffset,public,org.apache.rocketmq:rocketmq-common:4.9.2-SNAPSHOT,Class.forName,com.alibaba:fastjson:1.2.76
java.beans.Transient,public,unknownLib,Class.forName,com.alibaba:fastjson:1.2.76
com.alibaba.fastjson.JSON,public,com.alibaba:fastjson:1.2.76,method call,org.apache.rocketmq:rocketmq-remoting:4.9.2-SNAPSHOT
java.util.Set,public,unknownLib,Class.forName,com.alibaba:fastjson:1.2.76
javax.xml.transform.stream.StreamResult,public,xml-apis:xml-apis:1.0.b2,instantiation,com.alibaba:fastjson:1.2.76
org.apache.rocketmq.logging.InnerLoggerFactory$InnerLogger,public,org.apache.rocketmq:rocketmq-logging:4.9.2-SNAPSHOT,method call,org.apache.rocketmq:rocketmq-common:4.9.2-SNAPSHOT
org.apache.rocketmq.common.subscription.SubscriptionGroupConfig,public,org.apache.rocketmq:rocketmq-common:4.9.2-SNAPSHOT,Class.forName,com.alibaba:fastjson:1.2.76
java.util.Map,public,unknownLib,Class.forName,com.alibaba:fastjson:1.2.76
org.apache.rocketmq.common.protocol.body.ProcessQueueInfo,public,org.apache.rocketmq:rocketmq-common:4.9.2-SNAPSHOT,method call,com.alibaba:fastjson:1.2.76
org.apache.rocketmq.remoting.protocol.RemotingCommand,public,org.apache.rocketmq:rocketmq-remoting:4.9.2-SNAPSHOT,method call,org.apache.rocketmq:rocketmq-common:4.9.2-SNAPSHOT
