Class	Method	Field Name:Field Signature	Annotated In Library	Annotation	Annotation Visibility	Annotation Library	Count
br.com.caelum.vraptor.controller.DefaultMethodNotAllowedHandler	-	-	br.com.caelum:vraptor:4.2.2	javax.enterprise.context.ApplicationScoped	public	javax.enterprise:cdi-api:1.1	1
br.com.caelum.vraptor.observer.download.FileDownload	-	-	br.com.caelum:vraptor:4.2.2	javax.enterprise.inject.Vetoed	public	javax.enterprise:cdi-api:1.1	1
br.com.caelum.vraptor.observer.DeserializingObserver	-	-	br.com.caelum:vraptor:4.2.2	javax.enterprise.context.ApplicationScoped	public	javax.enterprise:cdi-api:1.1	1
br.com.caelum.vraptor.core.ExceptionRecorderParameter	-	-	br.com.caelum:vraptor:4.2.2	javax.enterprise.inject.Vetoed	public	javax.enterprise:cdi-api:1.1	1
br.com.caelum.vraptor.validator.ValidationException	-	-	br.com.caelum:vraptor:4.2.2	javax.ejb.ApplicationException	public	javax.ejb:javax.ejb-api:3.2	1
br.com.caelum.vraptor.converter.StringConverter	-	-	br.com.caelum:vraptor:4.2.2	javax.enterprise.context.ApplicationScoped	public	javax.enterprise:cdi-api:1.1	1
br.com.caelum.vraptor.view.LinkToHandler	-	-	br.com.caelum:vraptor:4.2.2	javax.enterprise.context.ApplicationScoped	public	javax.enterprise:cdi-api:1.1	1
br.com.caelum.vraptor.converter.DoubleConverter	-	-	br.com.caelum:vraptor:4.2.2	javax.enterprise.inject.Alternative	public	javax.enterprise:cdi-api:1.1	1
br.com.caelum.vraptor.observer.download.DownloadBuilder	-	-	br.com.caelum:vraptor:4.2.2	javax.enterprise.inject.Vetoed	public	javax.enterprise:cdi-api:1.1	1
br.com.caelum.vraptor.serialization.xstream.MessageConverter	-	-	br.com.caelum:vraptor:4.2.2	javax.enterprise.inject.Alternative	public	javax.enterprise:cdi-api:1.1	1
br.com.caelum.vraptor.environment.DefaultEnvironment	-	-	br.com.caelum:vraptor:4.2.2	javax.enterprise.context.ApplicationScoped	public	javax.enterprise:cdi-api:1.1	1
br.com.caelum.vraptor.core.DefaultResult	-	-	br.com.caelum:vraptor:4.2.2	javax.enterprise.context.RequestScoped	public	javax.enterprise:cdi-api:1.1	1
br.com.caelum.vraptor.serialization.DefaultRepresentationResult	-	-	br.com.caelum:vraptor:4.2.2	javax.enterprise.context.RequestScoped	public	javax.enterprise:cdi-api:1.1	1
br.com.caelum.vraptor.core.JstlLocalization	-	-	br.com.caelum:vraptor:4.2.2	javax.enterprise.context.RequestScoped	public	javax.enterprise:cdi-api:1.1	1
