Caller Method	Caller Library	setAccessible Called On	Visibility	Callee Name	Field Signature	Callee Library
javassist.util.proxy.SecurityActions::setAccessible(Ljava/lang/reflect/AccessibleObject;Z)V	org.javassist:javassist:3.18.1-GA	java.lang.reflect.Field	public	br.com.caelum.vraptor.view.SubGenericController$linkTo$path_$$_jvst16b_1a::_filter_signature	byte[]	unknownLib
javassist.util.proxy.SecurityActions::setAccessible(Ljava/lang/reflect/AccessibleObject;Z)V	org.javassist:javassist:3.18.1-GA	java.lang.reflect.Field	public	br.com.caelum.vraptor.view.SubGenericController$linkTo$path_$$_jvst16b_1a::_filter_signature	byte[]	unknownLib
com.google.gson.internal.bind.ReflectiveTypeAdapterFactory::getBoundFields(Lcom/google/gson/Gson;Lcom/google/gson/reflect/TypeToken;Ljava/lang/Class;)Ljava/util/Map;	com.google.code.gson:gson:2.2.4	java.lang.reflect.Field	private	br.com.caelum.vraptor.serialization.gson.GsonDeserializerTest$Dog::age	java.lang.Integer	unknownLib
javassist.util.proxy.SecurityActions::setAccessible(Ljava/lang/reflect/AccessibleObject;Z)V	org.javassist:javassist:3.18.1-GA	java.lang.reflect.Field	public	br.com.caelum.vraptor.view.DefaultStatusTest$Resource_$$_jvst16b_14::_filter_signature	byte[]	unknownLib
net.vidageek.mirror.provider.java.PureJavaMethodReflectionProvider::setAccessible()V	net.vidageek:mirror:1.6.1	java.lang.reflect.Method	public	br.com.caelum.vraptor.view.HttpResult::sendError(ILjava/lang/String;)V		br.com.caelum:vraptor:4.2.2
org.hibernate.validator.internal.util.privilegedactions.GetAnnotationParameter::run()Ljava/lang/Object;	org.hibernate:hibernate-validator:5.1.0.Final	java.lang.reflect.Method	public	com.sun.proxy.$Proxy25::payload()[Ljava/lang/Class;		unknownLib
com.thoughtworks.xstream.converters.reflection.PureJavaReflectionProvider::newInstance(Ljava/lang/Class;)Ljava/lang/Object;	com.thoughtworks.xstream:xstream:1.4.7	java.lang.reflect.Constructor	default	br.com.caelum.vraptor.serialization.xstream.XStreamXmlDeserializerTest$Dog::br.com.caelum.vraptor.serialization.xstream.XStreamXmlDeserializerTest$Dog()V		unknownLib
org.hibernate.validator.internal.util.privilegedactions.GetAnnotationParameter::run()Ljava/lang/Object;	org.hibernate:hibernate-validator:5.1.0.Final	java.lang.reflect.Method	public	com.sun.proxy.$Proxy25::regexp()Ljava/lang/String;		unknownLib
net.vidageek.mirror.provider.java.PureJavaMethodReflectionProvider::setAccessible()V	net.vidageek:mirror:1.6.1	java.lang.reflect.Method	public	br.com.caelum.vraptor.http.iogi.MiscIogiSupportTest$Leg::setId(Ljava/lang/Integer;)V		unknownLib
com.google.gson.internal.bind.ReflectiveTypeAdapterFactory::getBoundFields(Lcom/google/gson/Gson;Lcom/google/gson/reflect/TypeToken;Ljava/lang/Class;)Ljava/util/Map;	com.google.code.gson:gson:2.2.4	java.lang.reflect.Field	default	br.com.caelum.vraptor.serialization.gson.GsonJSONSerializationTest$Order::comments	java.lang.String	unknownLib
net.vidageek.mirror.provider.java.PureJavaMethodReflectionProvider::setAccessible()V	net.vidageek:mirror:1.6.1	java.lang.reflect.Method	public	br.com.caelum.vraptor.http.iogi.IogiParametersProviderTest$ABC::setX(Ljava/lang/Long;)V		unknownLib
javassist.util.proxy.SecurityActions::setAccessible(Ljava/lang/reflect/AccessibleObject;Z)V	org.javassist:javassist:3.18.1-GA	java.lang.reflect.Field	public	br.com.caelum.vraptor.util.test.MockResultTest$AController_$$_jvst16b_b::_filter_signature	byte[]	unknownLib
net.vidageek.mirror.provider.java.PureJavaMethodReflectionProvider::setAccessible()V	net.vidageek:mirror:1.6.1	java.lang.reflect.Method	public	br.com.caelum.vraptor.view.Status::header(Ljava/lang/String;Ljava/lang/String;)V		br.com.caelum:vraptor:4.2.2
javassist.util.proxy.SecurityActions::setAccessible(Ljava/lang/reflect/AccessibleObject;Z)V	org.javassist:javassist:3.18.1-GA	java.lang.reflect.Field	public	br.com.caelum.vraptor.util.test.MockResultTest$AController_$$_jvst16b_b::_filter_signature	byte[]	unknownLib
net.vidageek.mirror.provider.java.PureJavaMethodReflectionProvider::setAccessible()V	net.vidageek:mirror:1.6.1	java.lang.reflect.Method	public	br.com.caelum.vraptor.interceptor.example.AlwaysAcceptsAspectInterceptor::intercept(Lbr/com/caelum/vraptor/core/InterceptorStack;Lbr/com/caelum/vraptor/controller/ControllerMethod;Lbr/com/caelum/vraptor/controller/ControllerInstance;)V		unknownLib
com.thoughtworks.xstream.converters.reflection.FieldDictionary::buildMap(Ljava/lang/Class;Z)Ljava/util/Map;	com.thoughtworks.xstream:xstream:1.4.7	java.lang.reflect.Field	private	java.util.Arrays$ArrayList::a	E[]	unknownLib
net.vidageek.mirror.provider.java.PureJavaMethodReflectionProvider::setAccessible()V	net.vidageek:mirror:1.6.1	java.lang.reflect.Method	public	br.com.caelum.vraptor.view.HttpResult::addHeader(Ljava/lang/String;Ljava/lang/String;)Lbr/com/caelum/vraptor/view/HttpResult;		br.com.caelum:vraptor:4.2.2
com.google.gson.internal.UnsafeAllocator::create()Lcom/google/gson/internal/UnsafeAllocator;	com.google.code.gson:gson:2.2.4	java.lang.reflect.Field	private	sun.misc.Unsafe::theUnsafe	sun.misc.Unsafe	unknownLib
net.vidageek.mirror.provider.java.PureJavaMethodReflectionProvider::setAccessible()V	net.vidageek:mirror:1.6.1	java.lang.reflect.Method	public	br.com.caelum.vraptor.view.Status::movedPermanentlyTo(Ljava/lang/Class;)Ljava/lang/Object;		br.com.caelum:vraptor:4.2.2
net.vidageek.mirror.provider.java.PureJavaMethodReflectionProvider::setAccessible()V	net.vidageek:mirror:1.6.1	java.lang.reflect.Method	public	br.com.caelum.vraptor.validator.DefaultValidatorTest$MyComponent::logic()V		unknownLib
net.vidageek.mirror.provider.java.PureJavaMethodReflectionProvider::setAccessible()V	net.vidageek:mirror:1.6.1	java.lang.reflect.Method	public	br.com.caelum.vraptor.http.iogi.IogiParametersProviderTest$ABC::setAddresses(Ljava/util/Set;)V		unknownLib
net.vidageek.mirror.provider.java.PureJavaMethodReflectionProvider::setAccessible()V	net.vidageek:mirror:1.6.1	java.lang.reflect.Method	public	br.com.caelum.vraptor.http.route.DefaultParametersControlTest$Client::getId()Ljava/lang/Long;		unknownLib
net.vidageek.mirror.provider.java.PureJavaMethodReflectionProvider::setAccessible()V	net.vidageek:mirror:1.6.1	java.lang.reflect.Method	public	br.com.caelum.vraptor.http.iogi.MiscIogiSupportTest$Leg::setBirthDay(Ljava/util/Calendar;)V		unknownLib
net.vidageek.mirror.provider.java.PureJavaMethodReflectionProvider::setAccessible()V	net.vidageek:mirror:1.6.1	java.lang.reflect.Method	protected	java.lang.Object::finalize()V		unknownLib
net.vidageek.mirror.provider.java.PureJavaMethodReflectionProvider::setAccessible()V	net.vidageek:mirror:1.6.1	java.lang.reflect.Method	public	br.com.caelum.vraptor.view.HttpResult::sendError(I)V		br.com.caelum:vraptor:4.2.2
org.hibernate.validator.internal.util.privilegedactions.GetAnnotationParameter::run()Ljava/lang/Object;	org.hibernate:hibernate-validator:5.1.0.Final	java.lang.reflect.Method	public	com.sun.proxy.$Proxy39::groups()[Ljava/lang/Class;		unknownLib
com.thoughtworks.xstream.core.util.Fields::locate(Ljava/lang/Class;Ljava/lang/Class;Z)Ljava/lang/reflect/Field;	com.thoughtworks.xstream:xstream:1.4.7	java.lang.reflect.Field	private	java.util.EnumMap::keyType	java.lang.Class<K>	unknownLib
net.vidageek.mirror.provider.java.PureJavaMethodReflectionProvider::setAccessible()V	net.vidageek:mirror:1.6.1	java.lang.reflect.Method	public	br.com.caelum.vraptor.view.RefererResult::redirect()V		br.com.caelum:vraptor:4.2.2
javassist.util.proxy.SecurityActions::setAccessible(Ljava/lang/reflect/AccessibleObject;Z)V	org.javassist:javassist:3.18.1-GA	java.lang.reflect.Field	public	br.com.caelum.vraptor.proxy.TheInterface_$$_jvst16b_7::_filter_signature	byte[]	unknownLib
com.google.gson.internal.bind.ReflectiveTypeAdapterFactory::getBoundFields(Lcom/google/gson/Gson;Lcom/google/gson/reflect/TypeToken;Ljava/lang/Class;)Ljava/util/Map;	com.google.code.gson:gson:2.2.4	java.lang.reflect.Field	default	br.com.caelum.vraptor.serialization.gson.GsonJSONSerializationTest$GenericWrapper::total	java.lang.Integer	unknownLib
javassist.util.proxy.SecurityActions::setAccessible(Ljava/lang/reflect/AccessibleObject;Z)V	org.javassist:javassist:3.18.1-GA	java.lang.reflect.Field	public	br.com.caelum.vraptor.proxy.TheInterface_$$_jvst16b_7::_filter_signature	byte[]	unknownLib
net.vidageek.mirror.provider.java.PureJavaMethodReflectionProvider::setAccessible()V	net.vidageek:mirror:1.6.1	java.lang.reflect.Method	public	br.com.caelum.vraptor.http.iogi.IogiParametersProviderTest$House::setIds([Ljava/lang/Long;)V		unknownLib
org.hibernate.validator.internal.util.privilegedactions.GetAnnotationParameter::run()Ljava/lang/Object;	org.hibernate:hibernate-validator:5.1.0.Final	java.lang.reflect.Method	public	com.sun.proxy.$Proxy40::flags()[Ljavax/validation/constraints/Pattern$Flag;		unknownLib
net.vidageek.mirror.provider.java.PureJavaConstructorReflectionProvider::setAccessible()V	net.vidageek:mirror:1.6.1	java.lang.reflect.Constructor	public	br.com.caelum.vraptor.http.iogi.IogiParametersProviderTest$WrongCat::br.com.caelum.vraptor.http.iogi.IogiParametersProviderTest$WrongCat()V		unknownLib
net.vidageek.mirror.provider.java.PureJavaMethodReflectionProvider::setAccessible()V	net.vidageek:mirror:1.6.1	java.lang.reflect.Method	public	br.com.caelum.vraptor.interceptor.example.AcceptsWithoutArgsInterceptor::after()V		unknownLib
net.vidageek.mirror.provider.java.PureJavaMethodReflectionProvider::setAccessible()V	net.vidageek:mirror:1.6.1	java.lang.reflect.Method	public	br.com.caelum.vraptor.interceptor.example.WithoutAroundInterceptor::before()V		unknownLib
net.vidageek.mirror.provider.java.PureJavaMethodReflectionProvider::setAccessible()V	net.vidageek:mirror:1.6.1	java.lang.reflect.Method	public	br.com.caelum.vraptor.observer.ExecuteMethodTest$AnyController::specifiedWhereToGo()V		unknownLib
com.thoughtworks.xstream.converters.reflection.FieldDictionary::buildMap(Ljava/lang/Class;Z)Ljava/util/Map;	com.thoughtworks.xstream:xstream:1.4.7	java.lang.reflect.Field	private	com.thoughtworks.xstream.core.JVM$Test::i	int	com.thoughtworks.xstream:xstream:1.4.7
net.vidageek.mirror.provider.java.PureJavaMethodReflectionProvider::setAccessible()V	net.vidageek:mirror:1.6.1	java.lang.reflect.Method	public	br.com.caelum.vraptor.http.route.JavaEvaluatorTest$Client::getFavoriteNumbers()Ljava/util/Set;		unknownLib
net.vidageek.mirror.provider.java.PureJavaConstructorReflectionProvider::setAccessible()V	net.vidageek:mirror:1.6.1	java.lang.reflect.Constructor	public	br.com.caelum.vraptor.http.iogi.IogiParametersProviderTest$ABC::br.com.caelum.vraptor.http.iogi.IogiParametersProviderTest$ABC()V		unknownLib
org.hibernate.validator.internal.util.privilegedactions.GetAnnotationParameter::run()Ljava/lang/Object;	org.hibernate:hibernate-validator:5.1.0.Final	java.lang.reflect.Method	public	com.sun.proxy.$Proxy39::value()J		unknownLib
net.vidageek.mirror.provider.java.PureJavaMethodReflectionProvider::setAccessible()V	net.vidageek:mirror:1.6.1	java.lang.reflect.Method	public	br.com.caelum.vraptor.http.route.JavaEvaluatorTest$Client::getId()Ljava/lang/Long;		unknownLib
com.thoughtworks.xstream.converters.reflection.FieldDictionary::buildMap(Ljava/lang/Class;Z)Ljava/util/Map;	com.thoughtworks.xstream:xstream:1.4.7	java.lang.reflect.Field	default	br.com.caelum.vraptor.serialization.xstream.XStreamXMLSerializationTest$C::this$0	br.com.caelum.vraptor.serialization.xstream.XStreamXMLSerializationTest	unknownLib
com.google.gson.internal.bind.ReflectiveTypeAdapterFactory::getBoundFields(Lcom/google/gson/Gson;Lcom/google/gson/reflect/TypeToken;Ljava/lang/Class;)Ljava/util/Map;	com.google.code.gson:gson:2.2.4	java.lang.reflect.Field	default	br.com.caelum.vraptor.serialization.gson.GsonJSONSerializationTest$Client::address	br.com.caelum.vraptor.serialization.gson.GsonJSONSerializationTest$Address	unknownLib
com.google.gson.internal.bind.ReflectiveTypeAdapterFactory::getBoundFields(Lcom/google/gson/Gson;Lcom/google/gson/reflect/TypeToken;Ljava/lang/Class;)Ljava/util/Map;	com.google.code.gson:gson:2.2.4	java.lang.reflect.Field	default	br.com.caelum.vraptor.util.test.MockSerializationResultTest$Car::make	java.lang.String	unknownLib
com.google.gson.internal.bind.ReflectiveTypeAdapterFactory::getBoundFields(Lcom/google/gson/Gson;Lcom/google/gson/reflect/TypeToken;Ljava/lang/Class;)Ljava/util/Map;	com.google.code.gson:gson:2.2.4	java.lang.reflect.Field	default	br.com.caelum.vraptor.serialization.gson.GsonJSONSerializationTest$Item::name	java.lang.String	unknownLib
com.thoughtworks.xstream.converters.reflection.FieldDictionary::buildMap(Ljava/lang/Class;Z)Ljava/util/Map;	com.thoughtworks.xstream:xstream:1.4.7	java.lang.reflect.Field	default	br.com.caelum.vraptor.serialization.xstream.XStreamXMLSerializationTest$Order::items	java.util.List<br.com.caelum.vraptor.serialization.xstream.XStreamXMLSerializationTest$Item>	unknownLib
javassist.util.proxy.SecurityActions::setAccessible(Ljava/lang/reflect/AccessibleObject;Z)V	org.javassist:javassist:3.18.1-GA	java.lang.reflect.Field	public	br.com.caelum.vraptor.view.LinkToHandlerTest$TestController$linkTo$path_$$_jvst16b_19::_filter_signature	byte[]	unknownLib
com.google.gson.internal.ConstructorConstructor::newDefaultConstructor(Ljava/lang/Class;)Lcom/google/gson/internal/ObjectConstructor;	com.google.code.gson:gson:2.2.4	java.lang.reflect.Constructor	public	java.util.ArrayList::java.util.ArrayList()V		unknownLib
javassist.util.proxy.SecurityActions::setAccessible(Ljava/lang/reflect/AccessibleObject;Z)V	org.javassist:javassist:3.18.1-GA	java.lang.reflect.Field	public	br.com.caelum.vraptor.view.LinkToHandlerTest$TestController$linkTo$path_$$_jvst16b_19::_filter_signature	byte[]	unknownLib
net.vidageek.mirror.provider.java.PureJavaMethodReflectionProvider::setAccessible()V	net.vidageek:mirror:1.6.1	java.lang.reflect.Method	public	br.com.caelum.vraptor.view.Status::created(Ljava/lang/String;)V		br.com.caelum:vraptor:4.2.2
com.google.gson.internal.bind.ReflectiveTypeAdapterFactory::getBoundFields(Lcom/google/gson/Gson;Lcom/google/gson/reflect/TypeToken;Ljava/lang/Class;)Ljava/util/Map;	com.google.code.gson:gson:2.2.4	java.lang.reflect.Field	default	br.com.caelum.vraptor.serialization.gson.GsonJSONSerializationTest$Order::items	java.util.List<br.com.caelum.vraptor.serialization.gson.GsonJSONSerializationTest$Item>	unknownLib
com.thoughtworks.xstream.converters.reflection.FieldDictionary::buildMap(Ljava/lang/Class;Z)Ljava/util/Map;	com.thoughtworks.xstream:xstream:1.4.7	java.lang.reflect.Field	private	com.thoughtworks.xstream.core.JVM$Test::bool	boolean	com.thoughtworks.xstream:xstream:1.4.7
net.vidageek.mirror.provider.java.PureJavaMethodReflectionProvider::setAccessible()V	net.vidageek:mirror:1.6.1	java.lang.reflect.Method	public	br.com.caelum.vraptor.http.iogi.MiscIogiSupportTest$Cat::setFirstLeg(Lbr/com/caelum/vraptor/http/iogi/MiscIogiSupportTest$Leg;)V		unknownLib
javassist.util.proxy.SecurityActions::setAccessible(Ljava/lang/reflect/AccessibleObject;Z)V	org.javassist:javassist:3.18.1-GA	java.lang.reflect.Field	public	br.com.caelum.vraptor.serialization.JSONSerialization_$$_jvst16b_e::_filter_signature	byte[]	unknownLib
net.vidageek.mirror.provider.java.PureJavaMethodReflectionProvider::setAccessible()V	net.vidageek:mirror:1.6.1	java.lang.reflect.Method	public	br.com.caelum.vraptor.view.DefaultRefererResultTest$RefererController::index()V		unknownLib
org.hibernate.validator.internal.util.privilegedactions.GetAnnotationParameter::run()Ljava/lang/Object;	org.hibernate:hibernate-validator:5.1.0.Final	java.lang.reflect.Method	public	com.sun.proxy.$Proxy39::payload()[Ljava/lang/Class;		unknownLib
javassist.util.proxy.SecurityActions::setAccessible(Ljava/lang/reflect/AccessibleObject;Z)V	org.javassist:javassist:3.18.1-GA	java.lang.reflect.Field	public	br.com.caelum.vraptor.view.DefaultValidationViewsFactoryTest$RandomComponent_$$_jvst16b_17::_filter_signature	byte[]	unknownLib
net.vidageek.mirror.provider.java.PureJavaMethodReflectionProvider::setAccessible()V	net.vidageek:mirror:1.6.1	java.lang.reflect.Method	public	br.com.caelum.vraptor.view.LinkToHandlerTest$TestController$linkTo$path_$$_jvst16b_19::anotherMethod(Ljava/lang/Object;)Ljava/lang/String;		unknownLib
net.vidageek.mirror.provider.java.PureJavaMethodReflectionProvider::setAccessible()V	net.vidageek:mirror:1.6.1	java.lang.reflect.Method	public	br.com.caelum.vraptor.serialization.Serializer::include([Ljava/lang/String;)Lbr/com/caelum/vraptor/serialization/Serializer;		br.com.caelum:vraptor:4.2.2
javassist.util.proxy.SecurityActions::setAccessible(Ljava/lang/reflect/AccessibleObject;Z)V	org.javassist:javassist:3.18.1-GA	java.lang.reflect.Field	public	br.com.caelum.vraptor.view.DefaultValidationViewsFactoryTest$RandomComponent_$$_jvst16b_17::_filter_signature	byte[]	unknownLib
net.vidageek.mirror.provider.java.PureJavaMethodReflectionProvider::setAccessible()V	net.vidageek:mirror:1.6.1	java.lang.reflect.Method	public	br.com.caelum.vraptor.view.SubGenericController$linkTo$path_$$_jvst16b_1a::method(Ljava/lang/Object;)Ljava/lang/String;		unknownLib
net.vidageek.mirror.provider.java.PureJavaMethodReflectionProvider::setAccessible()V	net.vidageek:mirror:1.6.1	java.lang.reflect.Method	public	br.com.caelum.vraptor.interceptor.DogAlike::bark()V		unknownLib
net.vidageek.mirror.provider.java.PureJavaMethodReflectionProvider::setAccessible()V	net.vidageek:mirror:1.6.1	java.lang.reflect.Method	public	br.com.caelum.vraptor.core.ReflectionProviderTest$Dog::getName()Ljava/lang/String;		unknownLib
net.vidageek.mirror.provider.java.PureJavaMethodReflectionProvider::setAccessible()V	net.vidageek:mirror:1.6.1	java.lang.reflect.Method	public	br.com.caelum.vraptor.http.iogi.IogiParametersProviderTest$Cat::setLols(Ljava/lang/Long;)V		unknownLib
javassist.util.proxy.SecurityActions$3::run()Ljava/lang/invoke/MethodHandle;	org.javassist:javassist:3.18.1-GA	java.lang.reflect.Method	protected	java.lang.ClassLoader::defineClass(Ljava/lang/String;[BIILjava/security/ProtectionDomain;)Ljava/lang/Class;		unknownLib
net.vidageek.mirror.provider.java.PureJavaMethodReflectionProvider::setAccessible()V	net.vidageek:mirror:1.6.1	java.lang.reflect.Method	public	br.com.caelum.vraptor.interceptor.example.AcceptsWithoutArgsInterceptor::around(Lbr/com/caelum/vraptor/core/InterceptorStack;Lbr/com/caelum/vraptor/controller/ControllerMethod;Lbr/com/caelum/vraptor/controller/ControllerInstance;)V		unknownLib
javassist.util.proxy.SecurityActions$3::run()Ljava/lang/invoke/MethodHandle;	org.javassist:javassist:3.18.1-GA	java.lang.reflect.Method	protected	java.lang.ClassLoader::defineClass(Ljava/lang/String;[BIILjava/security/ProtectionDomain;)Ljava/lang/Class;		unknownLib
com.google.gson.internal.bind.ReflectiveTypeAdapterFactory::getBoundFields(Lcom/google/gson/Gson;Lcom/google/gson/reflect/TypeToken;Ljava/lang/Class;)Ljava/util/Map;	com.google.code.gson:gson:2.2.4	java.lang.reflect.Field	private	br.com.caelum.vraptor.serialization.gson.GsonDeserializerTest$Dog::name	java.lang.String	unknownLib
com.google.gson.internal.bind.ReflectiveTypeAdapterFactory::getBoundFields(Lcom/google/gson/Gson;Lcom/google/gson/reflect/TypeToken;Ljava/lang/Class;)Ljava/util/Map;	com.google.code.gson:gson:2.2.4	java.lang.reflect.Field	private	br.com.caelum.vraptor.serialization.gson.GsonJSONSerializationTest$AdvancedOrder::notes	java.lang.String	unknownLib
javassist.util.proxy.SecurityActions::setAccessible(Ljava/lang/reflect/AccessibleObject;Z)V	org.javassist:javassist:3.18.1-GA	java.lang.reflect.Field	public	br.com.caelum.vraptor.serialization.JSONSerialization_$$_jvst16b_e::_filter_signature	byte[]	unknownLib
javassist.util.proxy.SecurityActions::setAccessible(Ljava/lang/reflect/AccessibleObject;Z)V	org.javassist:javassist:3.18.1-GA	java.lang.reflect.Field	public	br.com.caelum.vraptor.Result_$$_jvst16b_0::_filter_signature	byte[]	unknownLib
com.google.gson.internal.bind.ReflectiveTypeAdapterFactory::getBoundFields(Lcom/google/gson/Gson;Lcom/google/gson/reflect/TypeToken;Ljava/lang/Class;)Ljava/util/Map;	com.google.code.gson:gson:2.2.4	java.lang.reflect.Field	default	br.com.caelum.vraptor.serialization.gson.GsonJSONSerializationTest$GenericWrapper::entityList	java.util.Collection<T>	unknownLib
net.vidageek.mirror.provider.java.PureJavaMethodReflectionProvider::setAccessible()V	net.vidageek:mirror:1.6.1	java.lang.reflect.Method	public	br.com.caelum.vraptor.observer.ExecuteMethodTest$XController::method(Ljava/lang/Object;)Ljava/lang/Object;		unknownLib
net.vidageek.mirror.provider.java.PureJavaMethodReflectionProvider::setAccessible()V	net.vidageek:mirror:1.6.1	java.lang.reflect.Method	public	br.com.caelum.vraptor.observer.ExecuteMethodTest$AnyController::didntSpecifyWhereToGo()V		unknownLib
net.vidageek.mirror.provider.java.PureJavaMethodReflectionProvider::setAccessible()V	net.vidageek:mirror:1.6.1	java.lang.reflect.Method	public	br.com.caelum.vraptor.view.Status::created()V		br.com.caelum:vraptor:4.2.2
javassist.util.proxy.SecurityActions::setAccessible(Ljava/lang/reflect/AccessibleObject;Z)V	org.javassist:javassist:3.18.1-GA	java.lang.reflect.Field	public	br.com.caelum.vraptor.validator.DefaultValidatorTest$MyComponent_$$_jvst16b_2::_filter_signature	byte[]	unknownLib
javassist.util.proxy.SecurityActions::setAccessible(Ljava/lang/reflect/AccessibleObject;Z)V	org.javassist:javassist:3.18.1-GA	java.lang.reflect.Field	public	br.com.caelum.vraptor.validator.DefaultValidatorTest$MyComponent_$$_jvst16b_2::_filter_signature	byte[]	unknownLib
javassist.util.proxy.SecurityActions::setAccessible(Ljava/lang/reflect/AccessibleObject;Z)V	org.javassist:javassist:3.18.1-GA	java.lang.reflect.Field	public	br.com.caelum.vraptor.Result_$$_jvst16b_0::_filter_signature	byte[]	unknownLib
com.google.gson.internal.bind.ReflectiveTypeAdapterFactory::getBoundFields(Lcom/google/gson/Gson;Lcom/google/gson/reflect/TypeToken;Ljava/lang/Class;)Ljava/util/Map;	com.google.code.gson:gson:2.2.4	java.lang.reflect.Field	default	br.com.caelum.vraptor.serialization.gson.GsonJSONSerializationTest$Client::name	java.lang.String	unknownLib
net.vidageek.mirror.provider.java.PureJavaMethodReflectionProvider::setAccessible()V	net.vidageek:mirror:1.6.1	java.lang.reflect.Method	public	br.com.caelum.vraptor.interceptor.example.InterceptorWithCustomizedAccepts::customAcceptsFailCallback()V		unknownLib
