Class Name	Class Visibility	Class Library	Usage	Used In Library
org.apache.logging.log4j.core.config.HttpWatcher	public	org.apache.logging.log4j:log4j-core:2.13.2	Class.forName	org.apache.logging.log4j:log4j-core:2.13.2
javax.transaction.xa.XAResource	public	javax.transaction:jta:1.1	subtyping	com.alibaba:druid:1.2.5
org.apache.logging.log4j.core.layout.Rfc5424Layout	public	org.apache.logging.log4j:log4j-core:2.13.2	Class.forName	org.apache.logging.log4j:log4j-core:2.13.2
org.apache.commons.logging.LogFactory	public	org.slf4j:jcl-over-slf4j:1.7.21	method call	org.springframework:spring-core:4.3.20.RELEASE
org.apache.logging.log4j.core.appender.FailoverAppender	public	org.apache.logging.log4j:log4j-core:2.13.2	Class.forName	org.apache.logging.log4j:log4j-core:2.13.2
org.apache.logging.log4j.core.async.AsyncLoggerConfig$RootLogger	public	org.apache.logging.log4j:log4j-core:2.13.2	Class.forName	org.apache.logging.log4j:log4j-core:2.13.2
org.springframework.beans.factory.support.DefaultListableBeanFactory$OptionalDependencyFactory	public	org.springframework:spring-beans:4.3.20.RELEASE	instantiation	org.springframework:spring:2.5.6.SEC03
java.sql.Time	public	java.sql	cast	com.alibaba:druid:1.2.5
org.springframework.beans.factory.support.RootBeanDefinition	public	org.springframework:spring:2.5.6.SEC03	method call	org.springframework:spring-aop:4.3.20.RELEASE
org.apache.logging.log4j.core.appender.WriterAppender	public	org.apache.logging.log4j:log4j-core:2.13.2	Class.forName	org.apache.logging.log4j:log4j-core:2.13.2
java.sql.Time	public	java.sql	cast	mysql:mysql-connector-java:8.0.21
org.springframework.transaction.interceptor.TransactionAspectSupport$ThrowableHolder	public	org.springframework:spring-tx:4.3.20.RELEASE	instantiation	org.springframework:spring:2.5.6.SEC03
javax.persistence.AttributeConverter	public	org.hibernate.javax.persistence:hibernate-jpa-2.1-api:1.0.0.Final	cast	org.hibernate:hibernate-core:5.1.0.Final
org.springframework.context.expression.StandardBeanExpressionResolver$1	default	org.springframework:spring-context:4.3.20.RELEASE	method call	org.springframework:spring-expression:4.3.20.RELEASE
org.xml.sax.EntityResolver	public	xml-apis:xml-apis:1.0.b2	subtyping	org.springframework:spring:2.5.6.SEC03
java.sql.Clob	public	java.sql	cast	org.hibernate:hibernate-core:5.1.0.Final
org.apache.logging.log4j.core.appender.AppenderSet	public	org.apache.logging.log4j:log4j-core:2.13.2	Class.forName	org.apache.logging.log4j:log4j-core:2.13.2
org.springframework.beans.factory.FactoryBean	public	org.springframework:spring:2.5.6.SEC03	subtyping	com.alibaba:druid:1.2.5
java.lang.String	public	unknownLib	Class.forName	log4j:log4j:1.2.17
org.springframework.context.support.AbstractRefreshableApplicationContext	public	org.springframework:spring:2.5.6.SEC03	subtyping	org.springframework:spring-context:4.3.20.RELEASE
org.apache.logging.log4j.core.pattern.FullLocationPatternConverter	public	org.apache.logging.log4j:log4j-core:2.13.2	Class.forName	org.apache.logging.log4j:log4j-core:2.13.2
com.alibaba.druid.spring.UserService	public	unknownLib	Class.forName	org.springframework:spring:2.5.6.SEC03
java.sql.BatchUpdateException	public	java.sql	instantiation	net.sourceforge.jtds:jtds:1.3.0
org.apache.logging.log4j.core.pattern.IntegerPatternConverter	public	org.apache.logging.log4j:log4j-core:2.13.2	Class.forName	org.apache.logging.log4j:log4j-core:2.13.2
java.security.KeyPair	public	java.security	method call	com.alibaba:druid:1.2.5
com.ibatis.sqlmap.engine.impl.ExtendedSqlMapClient	public	org.apache.ibatis:ibatis-sqlmap:2.3.4.726	cast	com.alibaba:druid:1.2.5
org.apache.logging.log4j.core.appender.rolling.CronTriggeringPolicy	public	org.apache.logging.log4j:log4j-core:2.13.2	Class.forName	org.apache.logging.log4j:log4j-core:2.13.2
javax.servlet.http.HttpServletResponse	public	org.eclipse.jetty:jetty-runner:9.3.20.v20170531	cast	com.alibaba:druid:1.2.5
java.security.PrivilegedAction	public	java.security	subtyping	org.jboss.logging:jboss-logging:3.3.0.Final
org.slf4j.spi.LocationAwareLogger	public	org.apache.kylin:kylin-jdbc:2.0.0	cast	org.mybatis:mybatis:3.4.0
org.xml.sax.InputSource	public	xml-apis:xml-apis:1.0.b2	method call	org.springframework:spring:2.5.6.SEC03
org.hibernate.HibernateException	public	org.hibernate:hibernate-core:5.1.0.Final	instantiation	org.hibernate:hibernate-c3p0:5.1.0.Final
org.slf4j.Logger	public	org.apache.kylin:kylin-jdbc:2.0.0	cast	org.slf4j:slf4j-log4j12:1.7.9
java.sql.Time	public	java.sql	instantiation	com.alibaba:fastjson:1.2.73
org.springframework.context.event.AbstractApplicationEventMulticaster$ListenerRetriever	private	org.springframework:spring-context:4.3.20.RELEASE	cast	org.springframework:spring:2.5.6.SEC03
org.apache.logging.log4j.core.appender.rewrite.PropertiesRewritePolicy	public	org.apache.logging.log4j:log4j-core:2.13.2	Class.forName	org.apache.logging.log4j:log4j-core:2.13.2
java.sql.NClob	public	java.sql	subtyping	com.alibaba:druid:1.2.5
org.springframework.context.expression.StandardBeanExpressionResolver	public	org.springframework:spring-context:4.3.20.RELEASE	method call	org.springframework:spring:2.5.6.SEC03
org.apache.logging.log4j.util.PropertiesUtil	public	org.apache.logging.log4j:log4j-api:2.13.2	method call	org.apache.logging.log4j:log4j-core:2.13.2
org.apache.logging.log4j.core.layout.CsvLogEventLayout	public	org.apache.logging.log4j:log4j-core:2.13.2	Class.forName	org.apache.logging.log4j:log4j-core:2.13.2
org.apache.logging.log4j.core.pattern.AbstractStyleNameConverter$Black	public	org.apache.logging.log4j:log4j-core:2.13.2	Class.forName	org.apache.logging.log4j:log4j-core:2.13.2
org.apache.logging.log4j.core.appender.rolling.OnStartupTriggeringPolicy	public	org.apache.logging.log4j:log4j-core:2.13.2	Class.forName	org.apache.logging.log4j:log4j-core:2.13.2
org.apache.logging.log4j.core.pattern.ExtendedThrowablePatternConverter	public	org.apache.logging.log4j:log4j-core:2.13.2	Class.forName	org.apache.logging.log4j:log4j-core:2.13.2
org.dom4j.Element	public	dom4j:dom4j:1.6.1	cast	org.hibernate:hibernate-core:5.1.0.Final
java.sql.Driver	public	java.sql	subtyping	com.alibaba:druid:1.2.5
