Caller Method	Caller Library	Callee Visibility	Declared Callee Method	Declared Callee Library	Actual Callee Method	Actual Callee Library	Count	Reflective	DynamicProxy	Service Bypass
org.apache.lucene.codecs.idversion.IDVersionPostingsFormat::IDVersionPostingsFormat(II)V	org.apache.lucene:lucene-sandbox:8.10.1	public	org.apache.lucene.codecs.blocktree.BlockTreeTermsWriter::validateSettings(II)V	org.apache.lucene:lucene-core:8.10.1	org.apache.lucene.codecs.blocktree.BlockTreeTermsWriter::validateSettings(II)V	org.apache.lucene:lucene-core:8.10.1	1	false	false	
org.owasp.dependencycheck.data.nvdcve.DatabaseManager::open()V	org.owasp:dependency-check-core:6.4.2-SNAPSHOT	public	org.apache.commons.dbcp2.BasicDataSource::setUrl(Ljava/lang/String;)V	org.apache.commons:commons-dbcp2:2.9.0	org.apache.commons.dbcp2.BasicDataSource::setUrl(Ljava/lang/String;)V	org.apache.commons:commons-dbcp2:2.9.0	1	false	false	
org.apache.lucene.analysis.util.CharTokenizer::CharTokenizer()V	org.apache.lucene:lucene-analyzers-common:8.10.1	public	org.apache.lucene.analysis.CharacterUtils::newCharacterBuffer(I)Lorg/apache/lucene/analysis/CharacterUtils$CharacterBuffer;	org.apache.lucene:lucene-core:8.10.1	org.apache.lucene.analysis.CharacterUtils::newCharacterBuffer(I)Lorg/apache/lucene/analysis/CharacterUtils$CharacterBuffer;	org.apache.lucene:lucene-core:8.10.1	3	false	false	
org.owasp.dependencycheck.utils.PEParser::readCOFF(Lorg/boris/pecoff4j/io/IDataReader;)Lorg/boris/pecoff4j/COFFHeader;	org.owasp:dependency-check-core:6.4.2-SNAPSHOT	public	org.boris.pecoff4j.COFFHeader::setPointerToSymbolTable(I)V	org.whitesource:pecoff4j:0.0.2.1	org.boris.pecoff4j.COFFHeader::setPointerToSymbolTable(I)V	org.whitesource:pecoff4j:0.0.2.1	1	false	false	
org.owasp.dependencycheck.utils.PEParser::readDos(Lorg/boris/pecoff4j/io/IDataReader;)Lorg/boris/pecoff4j/DOSHeader;	org.owasp:dependency-check-core:6.4.2-SNAPSHOT	public	org.boris.pecoff4j.DOSHeader::getHeaderSizeInParagraphs()I	org.whitesource:pecoff4j:0.0.2.1	org.boris.pecoff4j.DOSHeader::getHeaderSizeInParagraphs()I	org.whitesource:pecoff4j:0.0.2.1	1	false	false	
org.owasp.dependencycheck.analyzer.RubyGemspecAnalyzer::analyzeDependency(Lorg/owasp/dependencycheck/dependency/Dependency;Lorg/owasp/dependencycheck/Engine;)V	org.owasp:dependency-check-core:6.4.2-SNAPSHOT	public	com.github.packageurl.PackageURLBuilder::build()Lcom/github/packageurl/PackageURL;	com.github.package-url:packageurl-java:1.4.1	com.github.packageurl.PackageURLBuilder::build()Lcom/github/packageurl/PackageURL;	com.github.package-url:packageurl-java:1.4.1	2	false	false	
org.owasp.dependencycheck.utils.DBUtils::closeResultSet(Ljava/sql/ResultSet;)V	org.owasp:dependency-check-core:6.4.2-SNAPSHOT	public	java.sql.ResultSet::isClosed()Z	java.sql	org.h2.jdbc.JdbcResultSet::isClosed()Z	com.h2database:h2:1.4.199	5	false	false	
org.owasp.dependencycheck.dependency.naming.PurlIdentifier::PurlIdentifier(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;Lorg/owasp/dependencycheck/dependency/Confidence;)V	org.owasp:dependency-check-core:6.4.2-SNAPSHOT	public	com.github.packageurl.PackageURLBuilder::withVersion(Ljava/lang/String;)Lcom/github/packageurl/PackageURLBuilder;	com.github.package-url:packageurl-java:1.4.1	com.github.packageurl.PackageURLBuilder::withVersion(Ljava/lang/String;)Lcom/github/packageurl/PackageURLBuilder;	com.github.package-url:packageurl-java:1.4.1	4	false	false	
org.owasp.dependencycheck.utils.PEParser::readResourceDirectoryTable(Lorg/boris/pecoff4j/io/IDataReader;)Lorg/boris/pecoff4j/ResourceDirectoryTable;	org.owasp:dependency-check-core:6.4.2-SNAPSHOT	public	org.boris.pecoff4j.ResourceDirectoryTable::setNumNameEntries(I)V	org.whitesource:pecoff4j:0.0.2.1	org.boris.pecoff4j.ResourceDirectoryTable::setNumNameEntries(I)V	org.whitesource:pecoff4j:0.0.2.1	3	false	false	
org.apache.commons.jcs.engine.control.CompositeCacheManager::getUnconfiguredInstance()Lorg/apache/commons/jcs/engine/control/CompositeCacheManager;	org.apache.commons:commons-jcs-core:2.2.1	public	org.apache.commons.logging.Log::info(Ljava/lang/Object;)V	org.slf4j:jcl-over-slf4j:1.7.28	org.apache.commons.logging.impl.SLF4JLocationAwareLog::info(Ljava/lang/Object;)V	org.slf4j:jcl-over-slf4j:1.7.28	1	false	false	
org.apache.lucene.analysis.miscellaneous.WordDelimiterGraphFilter::incrementToken()Z	org.apache.lucene:lucene-analyzers-common:8.10.1	public	org.apache.lucene.analysis.tokenattributes.PositionLengthAttribute::setPositionLength(I)V	org.apache.lucene:lucene-core:8.10.1	org.apache.lucene.analysis.tokenattributes.PackedTokenAttributeImpl::setPositionLength(I)V	org.apache.lucene:lucene-core:8.10.1	3	false	false	
org.owasp.dependencycheck.utils.PEParser::readPreambleData(ILorg/boris/pecoff4j/io/IDataReader;)[B	org.owasp:dependency-check-core:6.4.2-SNAPSHOT	public	org.boris.pecoff4j.io.IDataReader::getPosition()I	org.whitesource:pecoff4j:0.0.2.1	org.boris.pecoff4j.io.ByteArrayDataReader::getPosition()I	org.whitesource:pecoff4j:0.0.2.1	5	false	false	
org.owasp.dependencycheck.xml.hints.HintParser::parseHints(Ljava/io/InputStream;)V	org.owasp:dependency-check-core:6.4.2-SNAPSHOT	public	org.owasp.dependencycheck.utils.FileUtils::getResourceAsStream(Ljava/lang/String;)Ljava/io/InputStream;	org.owasp:dependency-check-utils:6.4.2-SNAPSHOT	org.owasp.dependencycheck.utils.FileUtils::getResourceAsStream(Ljava/lang/String;)Ljava/io/InputStream;	org.owasp:dependency-check-utils:6.4.2-SNAPSHOT	24	false	false	
org.apache.commons.text.matcher.StringMatcherFactory::stringMatcher(Ljava/lang/String;)Lorg/apache/commons/text/matcher/StringMatcher;	org.apache.commons:commons-text:1.9	public	org.apache.commons.lang3.StringUtils::isEmpty(Ljava/lang/CharSequence;)Z	org.apache.commons:commons-lang3:3.12.0	org.apache.commons.lang3.StringUtils::isEmpty(Ljava/lang/CharSequence;)Z	org.apache.commons:commons-lang3:3.12.0	3	false	false	
org.owasp.dependencycheck.dependency.Vulnerability::hashCode()I	org.owasp:dependency-check-core:6.4.2-SNAPSHOT	public	org.apache.commons.lang3.builder.HashCodeBuilder::toHashCode()I	org.apache.commons:commons-lang3:3.12.0	org.apache.commons.lang3.builder.HashCodeBuilder::toHashCode()I	org.apache.commons:commons-lang3:3.12.0	16	false	false	
