Class	Method	Field Name:Field Signature	Annotated In Library	Annotation	Annotation Visibility	Annotation Library	Count
springfox.documentation.swagger.readers.operation.SwaggerOperationResponseClassReader	-	-	io.springfox:springfox-swagger-common:2.6.1	org.springframework.stereotype.Component	public	org.springframework:spring-context:5.1.10.RELEASE	1
org.springframework.boot.actuate.autoconfigure.logging.LogFileWebEndpointAutoConfiguration	-	-	org.springframework.boot:spring-boot-actuator-autoconfigure:2.1.9.RELEASE	org.springframework.context.annotation.Configuration	public	org.springframework:spring-context:5.1.10.RELEASE	1
de.codecentric.boot.admin.server.config.AdminServerWebConfiguration$ServletRestApiConfirguation	-	-	de.codecentric:spring-boot-admin-server:2.1.6	org.springframework.context.annotation.Configuration	public	org.springframework:spring-context:5.1.10.RELEASE	1
springfox.documentation.swagger.readers.operation.SwaggerResponseMessageReader	-	-	io.springfox:springfox-swagger-common:2.6.1	org.springframework.stereotype.Component	public	org.springframework:spring-context:5.1.10.RELEASE	1
org.hibernate.validator.internal.engine.valueextraction.OptionalDoubleValueExtractor	-	-	org.hibernate.validator:hibernate-validator:6.0.17.Final	javax.validation.valueextraction.UnwrapByDefault	public	javax.validation:validation-api:2.0.1.Final	1
org.springframework.boot.actuate.autoconfigure.metrics.web.client.WebClientMetricsConfiguration	-	-	org.springframework.boot:spring-boot-actuator-autoconfigure:2.1.9.RELEASE	org.springframework.context.annotation.Configuration	public	org.springframework:spring-context:5.1.10.RELEASE	1
de.codecentric.boot.admin.server.ui.web.UiController	-	-	de.codecentric:spring-boot-admin-server-ui:2.1.6	de.codecentric.boot.admin.server.web.AdminController	public	de.codecentric:spring-boot-admin-server:2.1.6	1
springfox.documentation.spring.web.readers.parameter.ParameterNameReader	-	-	io.springfox:springfox-spring-web:2.6.1	org.springframework.stereotype.Component	public	org.springframework:spring-context:5.1.10.RELEASE	1
org.hibernate.validator.internal.engine.valueextraction.OptionalIntValueExtractor	-	-	org.hibernate.validator:hibernate-validator:6.0.17.Final	javax.validation.valueextraction.UnwrapByDefault	public	javax.validation:validation-api:2.0.1.Final	1
org.springframework.boot.autoconfigure.jdbc.DataSourceTransactionManagerAutoConfiguration	-	-	org.springframework.boot:spring-boot-autoconfigure:2.1.9.RELEASE	org.springframework.context.annotation.Configuration	public	org.springframework:spring-context:5.1.10.RELEASE	1
org.springframework.boot.actuate.autoconfigure.metrics.MetricsEndpointAutoConfiguration	-	-	org.springframework.boot:spring-boot-actuator-autoconfigure:2.1.9.RELEASE	org.springframework.context.annotation.Configuration	public	org.springframework:spring-context:5.1.10.RELEASE	1
org.springframework.boot.autoconfigure.reactor.core.ReactorCoreAutoConfiguration	-	-	org.springframework.boot:spring-boot-autoconfigure:2.1.9.RELEASE	org.springframework.context.annotation.Configuration	public	org.springframework:spring-context:5.1.10.RELEASE	1
org.springframework.boot.autoconfigure.web.embedded.EmbeddedWebServerFactoryCustomizerAutoConfiguration$TomcatWebServerFactoryCustomizerConfiguration	-	-	org.springframework.boot:spring-boot-autoconfigure:2.1.9.RELEASE	org.springframework.context.annotation.Configuration	public	org.springframework:spring-context:5.1.10.RELEASE	1
de.codecentric.boot.admin.server.config.AdminServerNotifierAutoConfiguration	-	-	de.codecentric:spring-boot-admin-server:2.1.6	org.springframework.context.annotation.Configuration	public	org.springframework:spring-context:5.1.10.RELEASE	1
org.springframework.boot.actuate.autoconfigure.metrics.CompositeMeterRegistryAutoConfiguration	-	-	org.springframework.boot:spring-boot-actuator-autoconfigure:2.1.9.RELEASE	org.springframework.context.annotation.Configuration	public	org.springframework:spring-context:5.1.10.RELEASE	1
org.springframework.boot.autoconfigure.web.reactive.function.client.WebClientAutoConfiguration$WebClientCodecsConfiguration	-	-	org.springframework.boot:spring-boot-autoconfigure:2.1.9.RELEASE	org.springframework.context.annotation.Configuration	public	org.springframework:spring-context:5.1.10.RELEASE	1
springfox.documentation.schema.TypeNameExtractor	-	-	io.springfox:springfox-schema:2.6.1	org.springframework.stereotype.Component	public	org.springframework:spring-context:5.1.10.RELEASE	1
org.springframework.boot.actuate.autoconfigure.system.DiskSpaceHealthIndicatorAutoConfiguration	-	-	org.springframework.boot:spring-boot-actuator-autoconfigure:2.1.9.RELEASE	org.springframework.context.annotation.Configuration	public	org.springframework:spring-context:5.1.10.RELEASE	1
org.springframework.boot.autoconfigure.web.reactive.function.client.WebClientAutoConfiguration	-	-	org.springframework.boot:spring-boot-autoconfigure:2.1.9.RELEASE	org.springframework.context.annotation.Configuration	public	org.springframework:spring-context:5.1.10.RELEASE	1
springfox.documentation.swagger2.mappers.SecurityMapper	-	-	io.springfox:springfox-swagger2:2.6.1	org.mapstruct.Mapper	public	org.mapstruct:mapstruct:1.3.0.Final	1
springfox.documentation.spring.web.paths.OperationPathDecorator	-	-	io.springfox:springfox-spring-web:2.6.1	org.springframework.stereotype.Component	public	org.springframework:spring-context:5.1.10.RELEASE	1
springfox.documentation.spring.web.scanners.ApiDescriptionReader	-	-	io.springfox:springfox-spring-web:2.6.1	org.springframework.stereotype.Component	public	org.springframework:spring-context:5.1.10.RELEASE	1
springfox.documentation.spring.web.readers.parameter.ParameterDataTypeReader	-	-	io.springfox:springfox-spring-web:2.6.1	org.springframework.stereotype.Component	public	org.springframework:spring-context:5.1.10.RELEASE	1
org.springframework.cache.jcache.config.AbstractJCacheConfiguration	-	-	org.springframework:spring-context-support:5.1.10.RELEASE	org.springframework.context.annotation.Configuration	public	org.springframework:spring-context:5.1.10.RELEASE	1
org.springframework.boot.actuate.autoconfigure.metrics.jdbc.DataSourcePoolMetricsAutoConfiguration	-	-	org.springframework.boot:spring-boot-actuator-autoconfigure:2.1.9.RELEASE	org.springframework.context.annotation.Configuration	public	org.springframework:spring-context:5.1.10.RELEASE	1
springfox.documentation.swagger2.mappers.ModelMapper	-	-	io.springfox:springfox-swagger2:2.6.1	org.mapstruct.Mapper	public	org.mapstruct:mapstruct:1.3.0.Final	1
springfox.documentation.swagger2.mappers.ParameterMapper	-	-	io.springfox:springfox-swagger2:2.6.1	org.mapstruct.Mapper	public	org.mapstruct:mapstruct:1.3.0.Final	1
springfox.documentation.swagger.readers.operation.SwaggerOperationModelsProvider	-	-	io.springfox:springfox-swagger-common:2.6.1	org.springframework.stereotype.Component	public	org.springframework:spring-context:5.1.10.RELEASE	1
springfox.documentation.spring.web.readers.operation.CachingOperationNameGenerator	-	-	io.springfox:springfox-spring-web:2.6.1	org.springframework.stereotype.Component	public	org.springframework:spring-context:5.1.10.RELEASE	1
org.springframework.data.repository.RepositoryDefinition	-	-	org.springframework.data:spring-data-commons:2.1.11.RELEASE	org.springframework.stereotype.Indexed	public	org.springframework:spring-context:5.1.10.RELEASE	1
org.springframework.boot.autoconfigure.jdbc.metadata.DataSourcePoolMetadataProvidersConfiguration$HikariPoolDataSourceMetadataProviderConfiguration	-	-	org.springframework.boot:spring-boot-autoconfigure:2.1.9.RELEASE	org.springframework.context.annotation.Configuration	public	org.springframework:spring-context:5.1.10.RELEASE	1
org.springframework.boot.actuate.autoconfigure.endpoint.web.WebEndpointAutoConfiguration$WebEndpointServletConfiguration	-	-	org.springframework.boot:spring-boot-actuator-autoconfigure:2.1.9.RELEASE	org.springframework.context.annotation.Configuration	public	org.springframework:spring-context:5.1.10.RELEASE	1
springfox.documentation.swagger.configuration.SwaggerCommonConfiguration	-	-	io.springfox:springfox-swagger-common:2.6.1	org.springframework.context.annotation.Configuration	public	org.springframework:spring-context:5.1.10.RELEASE	1
org.springframework.boot.actuate.autoconfigure.cache.CachesEndpointAutoConfiguration	-	-	org.springframework.boot:spring-boot-actuator-autoconfigure:2.1.9.RELEASE	org.springframework.context.annotation.Configuration	public	org.springframework:spring-context:5.1.10.RELEASE	1
springfox.documentation.spring.web.readers.parameter.ExpandedParameterBuilder	-	-	io.springfox:springfox-spring-web:2.6.1	org.springframework.stereotype.Component	public	org.springframework:spring-context:5.1.10.RELEASE	1
org.springframework.boot.actuate.autoconfigure.logging.LoggersEndpointAutoConfiguration	-	-	org.springframework.boot:spring-boot-actuator-autoconfigure:2.1.9.RELEASE	org.springframework.context.annotation.Configuration	public	org.springframework:spring-context:5.1.10.RELEASE	1
springfox.documentation.schema.property.CachingModelPropertiesProvider	-	-	io.springfox:springfox-schema:2.6.1	org.springframework.stereotype.Component	public	org.springframework:spring-context:5.1.10.RELEASE	1
org.springframework.boot.autoconfigure.web.servlet.ServletWebServerFactoryConfiguration$EmbeddedTomcat	-	-	org.springframework.boot:spring-boot-autoconfigure:2.1.9.RELEASE	org.springframework.context.annotation.Configuration	public	org.springframework:spring-context:5.1.10.RELEASE	1
org.springframework.boot.autoconfigure.web.servlet.ServletWebServerFactoryConfiguration$EmbeddedJetty	-	-	org.springframework.boot:spring-boot-autoconfigure:2.1.9.RELEASE	org.springframework.context.annotation.Configuration	public	org.springframework:spring-context:5.1.10.RELEASE	1
springfox.documentation.swagger.readers.operation.OperationImplicitParametersReader	-	-	io.springfox:springfox-swagger-common:2.6.1	org.springframework.stereotype.Component	public	org.springframework:spring-context:5.1.10.RELEASE	1
springfox.documentation.swagger.web.SwaggerApiListingReader	-	-	io.springfox:springfox-swagger-common:2.6.1	org.springframework.stereotype.Component	public	org.springframework:spring-context:5.1.10.RELEASE	1
org.springframework.boot.autoconfigure.data.redis.RedisRepositoriesAutoConfiguration	-	-	org.springframework.boot:spring-boot-autoconfigure:2.1.9.RELEASE	org.springframework.context.annotation.Configuration	public	org.springframework:spring-context:5.1.10.RELEASE	1
springfox.documentation.schema.property.bean.AccessorsProvider	-	-	io.springfox:springfox-schema:2.6.1	org.springframework.stereotype.Component	public	org.springframework:spring-context:5.1.10.RELEASE	1
springfox.documentation.spring.web.readers.parameter.ParameterDefaultReader	-	-	io.springfox:springfox-spring-web:2.6.1	org.springframework.stereotype.Component	public	org.springframework:spring-context:5.1.10.RELEASE	1
org.springframework.boot.actuate.autoconfigure.metrics.SystemMetricsAutoConfiguration	-	-	org.springframework.boot:spring-boot-actuator-autoconfigure:2.1.9.RELEASE	org.springframework.context.annotation.Configuration	public	org.springframework:spring-context:5.1.10.RELEASE	1
org.springframework.boot.autoconfigure.http.codec.CodecsAutoConfiguration$LoggingCodecConfiguration	-	-	org.springframework.boot:spring-boot-autoconfigure:2.1.9.RELEASE	org.springframework.context.annotation.Configuration	public	org.springframework:spring-context:5.1.10.RELEASE	1
org.springframework.boot.actuate.autoconfigure.metrics.web.servlet.WebMvcMetricsAutoConfiguration	-	-	org.springframework.boot:spring-boot-actuator-autoconfigure:2.1.9.RELEASE	org.springframework.context.annotation.Configuration	public	org.springframework:spring-context:5.1.10.RELEASE	1
org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration	-	-	org.springframework:spring-tx:5.1.10.RELEASE	org.springframework.context.annotation.Configuration	public	org.springframework:spring-context:5.1.10.RELEASE	1
org.springframework.boot.actuate.autoconfigure.redis.RedisHealthIndicatorAutoConfiguration	-	-	org.springframework.boot:spring-boot-actuator-autoconfigure:2.1.9.RELEASE	org.springframework.context.annotation.Configuration	public	org.springframework:spring-context:5.1.10.RELEASE	1
springfox.documentation.schema.property.ObjectMapperBeanPropertyNamingStrategy	-	-	io.springfox:springfox-schema:2.6.1	org.springframework.stereotype.Component	public	org.springframework:spring-context:5.1.10.RELEASE	1
org.springframework.boot.actuate.autoconfigure.web.ManagementContextConfiguration	-	-	org.springframework.boot:spring-boot-actuator-autoconfigure:2.1.9.RELEASE	org.springframework.context.annotation.Configuration	public	org.springframework:spring-context:5.1.10.RELEASE	1
