Caller Method	Caller Library	Callee Visibility	Declared Callee Method	Declared Callee Library	Actual Callee Method	Actual Callee Library	Count	Reflective	DynamicProxy	Service Bypass
org.springframework.beans.GenericTypeAwarePropertyDescriptor::getWriteMethodParameter()Lorg/springframework/core/MethodParameter;	org.springframework:spring-beans:5.1.10.RELEASE	public	org.springframework.util.Assert::state(ZLjava/lang/String;)V	org.springframework:spring-core:5.1.10.RELEASE	org.springframework.util.Assert::state(ZLjava/lang/String;)V	org.springframework:spring-core:5.1.10.RELEASE	1	false	false	
ch.qos.logback.core.pattern.parser.Compiler::addToList(Lch/qos/logback/core/pattern/Converter;)V	ch.qos.logback:logback-core:1.2.3	public	ch.qos.logback.core.pattern.Converter::setNext(Lch/qos/logback/core/pattern/Converter;)V	ch.qos.logback:logback-core:1.2.3	ch.qos.logback.classic.pattern.LevelConverter::setNext(Lch/qos/logback/core/pattern/Converter;)V	ch.qos.logback:logback-classic:1.2.3	2	false	false	
org.springframework.core.env.SystemEnvironmentPropertySource::checkPropertyName(Ljava/lang/String;)Ljava/lang/String;	org.springframework:spring-core:5.1.10.RELEASE	private	org.springframework.core.env.SystemEnvironmentPropertySource::containsKey(Ljava/lang/String;)Z	org.springframework:spring-core:5.1.10.RELEASE	org.springframework.boot.env.SystemEnvironmentPropertySourceEnvironmentPostProcessor$OriginAwareSystemEnvironmentPropertySource::containsKey(Ljava/lang/String;)Z	org.springframework.boot:spring-boot:2.1.9.RELEASE	7654	false	false	
org.apache.logging.log4j.spi.AbstractLogger::isEnabled(Lorg/apache/logging/log4j/Level;)Z	org.apache.logging.log4j:log4j-api:2.11.2	public	org.apache.logging.log4j.spi.AbstractLogger::isEnabled(Lorg/apache/logging/log4j/Level;Lorg/apache/logging/log4j/Marker;Ljava/lang/Object;Ljava/lang/Throwable;)Z	org.apache.logging.log4j:log4j-api:2.11.2	org.apache.logging.slf4j.SLF4JLogger::isEnabled(Lorg/apache/logging/log4j/Level;Lorg/apache/logging/log4j/Marker;Ljava/lang/Object;Ljava/lang/Throwable;)Z	org.apache.logging.log4j:log4j-to-slf4j:2.11.2	20	false	false	
org.springframework.data.redis.connection.lettuce.LettuceClientConfiguration$LettuceClientConfigurationBuilder::shutdownTimeout(Ljava/time/Duration;)Lorg/springframework/data/redis/connection/lettuce/LettuceClientConfiguration$LettuceClientConfigurationBuilder;	org.springframework.data:spring-data-redis:2.1.11.RELEASE	public	org.springframework.util.Assert::notNull(Ljava/lang/Object;Ljava/lang/String;)V	org.springframework:spring-core:5.1.10.RELEASE	org.springframework.util.Assert::notNull(Ljava/lang/Object;Ljava/lang/String;)V	org.springframework:spring-core:5.1.10.RELEASE	1	false	false	
org.springframework.core.convert.support.GenericConversionService$ConvertersForPair::getConverter(Lorg/springframework/core/convert/TypeDescriptor;Lorg/springframework/core/convert/TypeDescriptor;)Lorg/springframework/core/convert/converter/GenericConverter;	org.springframework:spring-core:5.1.10.RELEASE	public	org.springframework.core.convert.converter.ConditionalGenericConverter::matches(Lorg/springframework/core/convert/TypeDescriptor;Lorg/springframework/core/convert/TypeDescriptor;)Z	org.springframework:spring-core:5.1.10.RELEASE	org.springframework.boot.convert.DelimitedStringToArrayConverter::matches(Lorg/springframework/core/convert/TypeDescriptor;Lorg/springframework/core/convert/TypeDescriptor;)Z	org.springframework.boot:spring-boot:2.1.9.RELEASE	2	false	false	
reactor.util.Loggers$Slf4JLogger::debug(Ljava/lang/String;)V	io.projectreactor:reactor-core:3.2.12.RELEASE	public	org.slf4j.Logger::debug(Ljava/lang/String;)V	org.slf4j:slf4j-api:1.7.28	ch.qos.logback.classic.Logger::debug(Ljava/lang/String;)V	ch.qos.logback:logback-classic:1.2.3	1	false	false	
ch.qos.logback.core.encoder.LayoutWrappingEncoder::encode(Ljava/lang/Object;)[B	ch.qos.logback:logback-core:1.2.3	private	ch.qos.logback.core.encoder.LayoutWrappingEncoder::convertToBytes(Ljava/lang/String;)[B	ch.qos.logback:logback-core:1.2.3	ch.qos.logback.classic.encoder.PatternLayoutEncoder::convertToBytes(Ljava/lang/String;)[B	ch.qos.logback:logback-classic:1.2.3	72	false	false	
org.springframework.beans.factory.annotation.QualifierAnnotationAutowireCandidateResolver::getSuggestedValue(Lorg/springframework/beans/factory/config/DependencyDescriptor;)Ljava/lang/Object;	org.springframework:spring-beans:5.1.10.RELEASE	public	org.springframework.core.MethodParameter::getMethodAnnotations()[Ljava/lang/annotation/Annotation;	org.springframework:spring-core:5.1.10.RELEASE	org.springframework.core.MethodParameter::getMethodAnnotations()[Ljava/lang/annotation/Annotation;	org.springframework:spring-core:5.1.10.RELEASE	23	false	false	
org.springframework.boot.context.properties.source.SpringConfigurationPropertySources::SpringConfigurationPropertySources(Ljava/lang/Iterable;)V	org.springframework.boot:spring-boot:2.1.9.RELEASE	public	org.springframework.util.Assert::notNull(Ljava/lang/Object;Ljava/lang/String;)V	org.springframework:spring-core:5.1.10.RELEASE	org.springframework.util.Assert::notNull(Ljava/lang/Object;Ljava/lang/String;)V	org.springframework:spring-core:5.1.10.RELEASE	3	false	false	
